time,signed_direct_shift_hartree,direct_error_hartree,direct_cost,ground_state_overlap_probability,previous_branch_overlap_probability,degenerate_subspace_projector_overlap_probability,minimum_selected_phase_gap_radians,phase_cluster_size,branch_quality,selected_eigenvalue,selected_eigenvalue_magnitude,eigenpair_residual_2_norm,unitarity_residual_frobenius,selected_eigenbranch_id,maximum_ground_overlap_comparator_id,branch_selection_disagrees_with_comparator,phase_unwrap_integer,selection_rule,timing_seconds,peak_cpu_rss_kib,condition,formula,point_role,time_factor,source_signed_direct_shift_hartree,source_reproduction_absolute_difference_hartree,new_direct_truth_coordinate,anchor_source_domain,anchor_truth_provenance,anchor_truth_sources
0.6127481451622522,-1.998541374977085e-05,1.998541374977085e-05,533049026.4240849,0.9999999848967221,0.9999999999712257,0.9999999999712257,0.20563160183992044,1,resolved,"{'real': -0.8926805160301061, 'imag': 0.450690022410084}",0.9999999999998893,8.839279715224003e-15,9.189226877633746e-12,9,9,False,0,maximum previous-selected-vector overlap from saved lower anchor,"{'schur': 5.851738362107426, 'unitarity': 0.6243114853277802, 'backend': 'gpu_component_sector_dense_final_cpu_schur', 'physical_gpu_id': 0, 'build_seconds': 0.8238615109585226, 'cpu_component_gate_materialization_seconds': 0.34788305731490254, 'gpu_transfer_sparse_multiply_seconds': 0.4435047176666558, 'gpu_dense_multiply_seconds': 0.015516007784754038, 'output_transfer_seconds': 0.008023368194699287, 'cupy_pool_peak_reserved_mib': 262.64892578125, 'gpu_memory': {'physical_gpu_id': 0, 'samples': 4, 'minimum_used_mib': 587, 'maximum_used_mib': 701, 'peak_increment_mib': 114}, 'unique_s2_stage_count': 4, 'total': 7.325826030224562}",1011704,CO_active_eq_sto3g,current_m3,inserted_exact_time_triplet,1.0,,,True,,,
0.6188756266138747,-2.0783578604436167e-05,2.0783578604436167e-05,530811141.2671302,0.9999999835026129,0.9999999999689315,0.9999999999689315,0.2076880209177794,1,resolved,"{'real': -0.8758364842926473, 'imag': 0.48260797007683953}",0.9999999999998961,7.833826729045617e-15,9.203786558560467e-12,9,9,False,0,maximum previous-selected-vector overlap from saved lower anchor,"{'schur': 5.937042499892414, 'unitarity': 0.6252636192366481, 'backend': 'gpu_component_sector_dense_final_cpu_schur', 'physical_gpu_id': 0, 'build_seconds': 0.8241994148120284, 'cpu_component_gate_materialization_seconds': 0.3481791955418885, 'gpu_transfer_sparse_multiply_seconds': 0.44343605590984225, 'gpu_dense_multiply_seconds': 0.015516838524490595, 'output_transfer_seconds': 0.00823197839781642, 'cupy_pool_peak_reserved_mib': 262.64892578125, 'gpu_memory': {'physical_gpu_id': 0, 'samples': 4, 'minimum_used_mib': 587, 'maximum_used_mib': 701, 'peak_increment_mib': 114}, 'unique_s2_stage_count': 4, 'total': 7.413271861616522}",1011704,CO_active_eq_sto3g,current_m3,inserted_exact_time_triplet,1.01,,,True,,,
0.8563682148339049,-1.4592837931369563e-05,1.4592837931369563e-05,365031363.1739686,0.9999999521961934,0.9999999521961934,0.9999999521961934,0.05707621162298521,1,resolved,"{'real': -0.7441072214404905, 'imag': 0.6680602091129129}",0.9999999999999379,2.909301846386643e-14,9.886689538770388e-12,157,157,False,0,maximum exact-ground overlap at saved lower anchor,"{'schur': 6.154568355064839, 'unitarity': 0.6252824538387358, 'backend': 'gpu_component_sector_dense_final_cpu_schur', 'physical_gpu_id': 0, 'build_seconds': 0.8116795923560858, 'cpu_component_gate_materialization_seconds': 0.3447438427247107, 'gpu_transfer_sparse_multiply_seconds': 0.43476915266364813, 'gpu_dense_multiply_seconds': 0.015541489236056805, 'output_transfer_seconds': 0.007884699385613203, 'cupy_pool_peak_reserved_mib': 262.64892578125, 'gpu_memory': {'physical_gpu_id': 0, 'samples': 4, 'minimum_used_mib': 587, 'maximum_used_mib': 701, 'peak_increment_mib': 114}, 'unique_s2_stage_count': 4, 'total': 7.6100558317266405}",1011716,CO_active_stretch150_sto3g,current_m3,saved_lower_anchor_recomputation,0.9897167092212595,-1.4592837929035659e-05,2.333904418469132e-15,False,H01-native,new_h01_continuous_branch_calculation,"[""h01_saved_truth"",""h01_saved_truth"",""h01_saved_truth""]"
0.8566133367119216,-1.460924660430017e-05,1.460924660430017e-05,364968276.0337006,0.9999999520150454,0.9999999999990798,0.9999999999990798,0.0570925519983535,1,resolved,"{'real': -0.7433661166987497, 'imag': 0.6688847558018851}",0.9999999999999634,2.7933270125987964e-14,9.86826055089645e-12,157,157,False,0,maximum previous-selected-vector overlap from saved lower anchor,"{'schur': 6.1018102881498635, 'unitarity': 0.6256992989219725, 'backend': 'gpu_component_sector_dense_final_cpu_schur', 'physical_gpu_id': 0, 'build_seconds': 0.8096996629610658, 'cpu_component_gate_materialization_seconds': 0.3423075866885483, 'gpu_transfer_sparse_multiply_seconds': 0.4351720497943461, 'gpu_dense_multiply_seconds': 0.015515540260821581, 'output_transfer_seconds': 0.007910339161753654, 'cupy_pool_peak_reserved_mib': 262.64892578125, 'gpu_memory': {'physical_gpu_id': 0, 'samples': 4, 'minimum_used_mib': 587, 'maximum_used_mib': 701, 'peak_increment_mib': 114}, 'unique_s2_stage_count': 4, 'total': 7.564185018651187}",1011716,CO_active_stretch150_sto3g,current_m3,inserted_exact_time_triplet,0.99,,,True,,,
0.8652659966787087,-1.5196991115748711e-05,1.5196991115748711e-05,362791668.8334559,0.9999999411606755,0.9999999981926098,0.9999999981926098,0.05766936171373013,1,resolved,"{'real': -0.7166269173040868, 'imag': 0.6974567093341231}",0.9999999999999709,3.1031929127542307e-14,9.757177418780542e-12,166,166,False,0,maximum previous-selected-vector overlap from saved lower anchor,"{'schur': 6.145315604750067, 'unitarity': 0.6238222210668027, 'backend': 'gpu_component_sector_dense_final_cpu_schur', 'physical_gpu_id': 0, 'build_seconds': 0.8101943656802177, 'cpu_component_gate_materialization_seconds': 0.34224392008036375, 'gpu_transfer_sparse_multiply_seconds': 0.4354359991848469, 'gpu_dense_multiply_seconds': 0.015610558912158012, 'output_transfer_seconds': 0.008185368031263351, 'cupy_pool_peak_reserved_mib': 262.64892578125, 'gpu_memory': {'physical_gpu_id': 0, 'samples': 4, 'minimum_used_mib': 587, 'maximum_used_mib': 701, 'peak_increment_mib': 114}, 'unique_s2_stage_count': 4, 'total': 7.6055649421177804}",1011716,CO_active_stretch150_sto3g,current_m3,inserted_exact_time_triplet,1.0,,,True,,,
0.8739186566454958,-1.5800773256948992e-05,1.5800773256948992e-05,360710395.85095143,0.999999906856972,0.9999999919683533,0.9999999919683533,0.058246180371518325,1,resolved,"{'real': -0.6887902999705924, 'imag': 0.7249606352529278}",0.9999999999999536,2.342669235055003e-14,9.735272125398911e-12,126,126,False,0,maximum previous-selected-vector overlap from saved lower anchor,"{'schur': 6.091948761139065, 'unitarity': 0.6258062920533121, 'backend': 'gpu_component_sector_dense_final_cpu_schur', 'physical_gpu_id': 0, 'build_seconds': 0.8085804767906666, 'cpu_component_gate_materialization_seconds': 0.34078570595011115, 'gpu_transfer_sparse_multiply_seconds': 0.43546921806409955, 'gpu_dense_multiply_seconds': 0.015523469541221857, 'output_transfer_seconds': 0.008079378865659237, 'cupy_pool_peak_reserved_mib': 262.64892578125, 'gpu_memory': {'physical_gpu_id': 0, 'samples': 4, 'minimum_used_mib': 587, 'maximum_used_mib': 701, 'peak_increment_mib': 114}, 'unique_s2_stage_count': 4, 'total': 7.552721528802067}",1011716,CO_active_stretch150_sto3g,current_m3,inserted_exact_time_triplet,1.01,,,True,,,
0.14715507960862567,-1.940577235415453e-06,1.940577235415453e-06,471813829.28294617,0.9999999280960985,0.9999999280960985,0.9999999280960985,0.08274908735858053,1,resolved,"{'real': 0.7556160868089566, 'imag': 0.6550147550669252}",0.9999999999999324,6.015014617142192e-15,5.227595160136532e-13,8,8,False,0,maximum exact-ground overlap at saved lower anchor,"{'schur': 0.0002298201434314251, 'unitarity': 2.7730129659175873e-05, 'backend': 'gpu_component_sector_dense_final_cpu_schur', 'physical_gpu_id': 0, 'build_seconds': 0.20212473766878247, 'cpu_component_gate_materialization_seconds': 0.07178074959665537, 'gpu_transfer_sparse_multiply_seconds': 0.1262292298488319, 'gpu_dense_multiply_seconds': 0.00047232769429683685, 'output_transfer_seconds': 3.441004082560539e-05, 'cupy_pool_peak_reserved_mib': 0.04736328125, 'gpu_memory': {'physical_gpu_id': 0, 'samples': 1, 'minimum_used_mib': 435, 'maximum_used_mib': 435, 'peak_increment_mib': 0}, 'unique_s2_stage_count': 4, 'total': 0.20260172709822655}",1011716,HF_full_eq_sto3g,current_m3,saved_lower_anchor_recomputation,0.9884692219723377,-1.940577235415453e-06,0.0,False,H01-native,new_h01_continuous_branch_calculation,"[""h01_saved_truth"",""h01_saved_truth"",""h01_saved_truth""]"
0.14738296911445603,-1.948367412071329e-06,1.948367412071329e-06,471107605.2496157,0.999999927978924,0.9999999999999276,0.9999999999999276,0.08287723649082133,1,resolved,"{'real': 0.7612369750350158, 'imag': 0.6484737988842766}",0.9999999999999332,5.8915738072045125e-15,5.319909486880952e-13,8,8,False,0,maximum previous-selected-vector overlap from saved lower anchor,"{'schur': 0.00019559916108846664, 'unitarity': 2.1390151232481003e-05, 'backend': 'gpu_component_sector_dense_final_cpu_schur', 'physical_gpu_id': 0, 'build_seconds': 0.19510155683383346, 'cpu_component_gate_materialization_seconds': 0.07046838756650686, 'gpu_transfer_sparse_multiply_seconds': 0.12149507971480489, 'gpu_dense_multiply_seconds': 0.0003114989958703518, 'output_transfer_seconds': 3.319978713989258e-05, 'cupy_pool_peak_reserved_mib': 0.04736328125, 'gpu_memory': {'physical_gpu_id': 0, 'samples': 1, 'minimum_used_mib': 435, 'maximum_used_mib': 435, 'peak_increment_mib': 0}, 'unique_s2_stage_count': 4, 'total': 0.1954968157224357}",1011716,HF_full_eq_sto3g,current_m3,inserted_exact_time_triplet,0.99,,,True,,,
0.148871685974198,-1.9998854262236836e-06,1.9998854262236836e-06,466549222.40975195,0.9999999270523274,0.9999999999960436,0.9999999999960436,0.08371438697186832,1,resolved,"{'real': 0.7965445096560536, 'imag': 0.6045798906154987}",0.9999999999999256,6.172000395702862e-15,5.098659486711944e-13,8,8,False,0,maximum previous-selected-vector overlap from saved lower anchor,"{'schur': 0.00018922891467809677, 'unitarity': 1.9480008631944656e-05, 'backend': 'gpu_component_sector_dense_final_cpu_schur', 'physical_gpu_id': 0, 'build_seconds': 0.19317409209907055, 'cpu_component_gate_materialization_seconds': 0.06979725742712617, 'gpu_transfer_sparse_multiply_seconds': 0.12018533842638135, 'gpu_dense_multiply_seconds': 0.0003040502779185772, 'output_transfer_seconds': 4.1389837861061096e-05, 'cupy_pool_peak_reserved_mib': 0.04736328125, 'gpu_memory': {'physical_gpu_id': 0, 'samples': 1, 'minimum_used_mib': 435, 'maximum_used_mib': 435, 'peak_increment_mib': 0}, 'unique_s2_stage_count': 4, 'total': 0.1935529806651175}",1011716,HF_full_eq_sto3g,current_m3,inserted_exact_time_triplet,1.0,,,True,,,
0.15036040283393998,-2.0524094868036995e-06,2.0524094868036995e-06,462084158.7976045,0.9999999258511958,0.9999999999940579,0.9999999999940579,0.08455153771532802,1,resolved,"{'real': 0.8293243719978166, 'imag': 0.5587674704295984}",0.9999999999999325,5.688906149584322e-15,5.303126537258379e-13,8,8,False,0,maximum previous-selected-vector overlap from saved lower anchor,"{'schur': 0.00018761027604341507, 'unitarity': 1.9409693777561188e-05, 'backend': 'gpu_component_sector_dense_final_cpu_schur', 'physical_gpu_id': 0, 'build_seconds': 0.19472672697156668, 'cpu_component_gate_materialization_seconds': 0.07080067042261362, 'gpu_transfer_sparse_multiply_seconds': 0.12085151812061667, 'gpu_dense_multiply_seconds': 0.00030643027275800705, 'output_transfer_seconds': 3.274017944931984e-05, 'cupy_pool_peak_reserved_mib': 0.04736328125, 'gpu_memory': {'physical_gpu_id': 0, 'samples': 1, 'minimum_used_mib': 435, 'maximum_used_mib': 435, 'peak_increment_mib': 0}, 'unique_s2_stage_count': 4, 'total': 0.19511390710249543}",1011716,HF_full_eq_sto3g,current_m3,inserted_exact_time_triplet,1.01,,,True,,,
