condition,formula,formal_order,grid,noise_floor_hartree,qualified,selected_times,free_order,fixed_order_alpha,r2,excluded_by_floor,failure_reasons,source_protocol,selected_window
active_stretch150,yoshida6_m3,6,shared_molecular,5e-13,True,"[0.06, 0.07219448409962559, 0.0868673922401849, 0.10452244279766615, 0.12576573057683554]",5.998269803781851,0.00012826933859501368,0.9999999966162925,[],[],shared_molecular,"{""start_index"": 0, ""stop_index_exclusive"": 5, ""t_start"": 0.06, ""t_stop"": 0.12576573057683554, ""num_points"": 5, ""free_order"": 5.998269803781851, ""free_alpha"": 0.00012772822277050142, ""r2"": 0.9999999966162925, ""fixed_order_alpha"": 0.00012826933859501368, ""order_deviation"": 0.0017301962181486275}"
active_stretch150,yoshida6_m3,6,shared_molecular,5e-12,True,"[0.06, 0.07219448409962559, 0.0868673922401849, 0.10452244279766615, 0.12576573057683554]",5.998269803781851,0.00012826933859501368,0.9999999966162925,[],[],shared_molecular,"{""start_index"": 0, ""stop_index_exclusive"": 5, ""t_start"": 0.06, ""t_stop"": 0.12576573057683554, ""num_points"": 5, ""free_order"": 5.998269803781851, ""free_alpha"": 0.00012772822277050142, ""r2"": 0.9999999966162925, ""fixed_order_alpha"": 0.00012826933859501368, ""order_deviation"": 0.0017301962181486275}"
active_stretch150,yoshida6_m3,6,legacy_molecular_sensitivity,5e-13,True,"[0.0453259395834091, 0.051947695424124994, 0.059536836625564964, 0.06823469042157068, 0.07820323082009921]",5.996768891398176,0.00012836792956089354,0.9999998215593615,"[{""time"": 0.02, ""error_hartree"": 1.734723475976807e-15}, {""time"": 0.02292183941538839, ""error_hartree"": 1.2714230244910103e-14}, {""time"": 0.026270536109242643, ""error_hartree"": 4.490247015740236e-14}, {""time"": 0.030108450502611094, ""error_hartree"": 8.849792050472007e-14}, {""time"": 0.034507053373351075, ""error_hartree"": 2.151622857173478e-13}, {""time"": 0.039548256806109475, ""error_hartree"": 4.95130763735741e-13}]",[],legacy_molecular_sensitivity,"{""start_index"": 6, ""stop_index_exclusive"": 11, ""t_start"": 0.0453259395834091, ""t_stop"": 0.07820323082009921, ""num_points"": 5, ""free_order"": 5.996768891398176, ""free_alpha"": 0.00012720311196777885, ""r2"": 0.9999998215593615, ""fixed_order_alpha"": 0.00012836792956089354, ""order_deviation"": 0.003231108601823962}"
active_stretch150,yoshida6_m3,6,legacy_molecular_sensitivity,5e-12,True,"[0.059536836625564964, 0.06823469042157068, 0.07820323082009921, 0.08962809493114333, 0.10272203995594266]",5.999415785752255,0.00012827538713777156,0.9999999835153833,"[{""time"": 0.02, ""error_hartree"": 1.734723475976807e-15}, {""time"": 0.02292183941538839, ""error_hartree"": 1.2714230244910103e-14}, {""time"": 0.026270536109242643, ""error_hartree"": 4.490247015740236e-14}, {""time"": 0.030108450502611094, ""error_hartree"": 8.849792050472007e-14}, {""time"": 0.034507053373351075, ""error_hartree"": 2.151622857173478e-13}, {""time"": 0.039548256806109475, ""error_hartree"": 4.95130763735741e-13}, {""time"": 0.0453259395834091, ""error_hartree"": 1.1138741415811526e-12}, {""time"": 0.051947695424124994, ""error_hartree"": 2.52562899785824e-12}]",[],legacy_molecular_sensitivity,"{""start_index"": 8, ""stop_index_exclusive"": 13, ""t_start"": 0.059536836625564964, ""t_stop"": 0.10272203995594266, ""num_points"": 5, ""free_order"": 5.999415785752255, ""free_alpha"": 0.0001280845480331176, ""r2"": 0.9999999835153833, ""fixed_order_alpha"": 0.00012827538713777156, ""order_deviation"": 0.0005842142477447965}"
full_equilibrium,yoshida4,4,shared_molecular,5e-13,False,[],,,,[],"[""R2 is high but fitted order is outside tolerance""]",shared_molecular,
full_equilibrium,yoshida4,4,shared_molecular,5e-12,False,[],,,,[],"[""R2 is high but fitted order is outside tolerance""]",shared_molecular,
full_equilibrium,yoshida4,4,legacy_molecular_sensitivity,5e-13,True,"[0.02, 0.02292183941538839, 0.026270536109242643, 0.030108450502611094, 0.034507053373351075]",3.9830438764674803,1.3518171800722216,0.9999995328311088,[],[],legacy_molecular_sensitivity,"{""start_index"": 0, ""stop_index_exclusive"": 5, ""t_start"": 0.02, ""t_stop"": 0.034507053373351075, ""num_points"": 5, ""free_order"": 3.9830438764674803, ""free_alpha"": 1.2709201974626003, ""r2"": 0.9999995328311088, ""fixed_order_alpha"": 1.3518171800722216, ""order_deviation"": 0.01695612353251974}"
full_equilibrium,yoshida4,4,legacy_molecular_sensitivity,5e-12,True,"[0.02, 0.02292183941538839, 0.026270536109242643, 0.030108450502611094, 0.034507053373351075]",3.9830438764674803,1.3518171800722216,0.9999995328311088,[],[],legacy_molecular_sensitivity,"{""start_index"": 0, ""stop_index_exclusive"": 5, ""t_start"": 0.02, ""t_stop"": 0.034507053373351075, ""num_points"": 5, ""free_order"": 3.9830438764674803, ""free_alpha"": 1.2709201974626003, ""r2"": 0.9999995328311088, ""fixed_order_alpha"": 1.3518171800722216, ""order_deviation"": 0.01695612353251974}"
full_equilibrium,paper_new4,4,shared_molecular,5e-13,False,[],,,,[],"[""sign reversal or cancellation occurs inside the grid""]",shared_molecular,
full_equilibrium,paper_new4,4,shared_molecular,5e-12,False,[],,,,[],"[""sign reversal or cancellation occurs inside the grid""]",shared_molecular,
full_equilibrium,paper_new4,4,legacy_molecular_sensitivity,5e-13,True,"[0.02, 0.02292183941538839, 0.026270536109242643, 0.030108450502611094, 0.034507053373351075]",3.963073008253643,0.018831810129359892,0.9999975457709064,[],[],legacy_molecular_sensitivity,"{""start_index"": 0, ""stop_index_exclusive"": 5, ""t_start"": 0.02, ""t_stop"": 0.034507053373351075, ""num_points"": 5, ""free_order"": 3.963073008253643, ""free_alpha"": 0.016463713851465687, ""r2"": 0.9999975457709064, ""fixed_order_alpha"": 0.018831810129359892, ""order_deviation"": 0.03692699174635683}"
full_equilibrium,paper_new4,4,legacy_molecular_sensitivity,5e-12,True,"[0.02, 0.02292183941538839, 0.026270536109242643, 0.030108450502611094, 0.034507053373351075]",3.963073008253643,0.018831810129359892,0.9999975457709064,[],[],legacy_molecular_sensitivity,"{""start_index"": 0, ""stop_index_exclusive"": 5, ""t_start"": 0.02, ""t_stop"": 0.034507053373351075, ""num_points"": 5, ""free_order"": 3.963073008253643, ""free_alpha"": 0.016463713851465687, ""r2"": 0.9999975457709064, ""fixed_order_alpha"": 0.018831810129359892, ""order_deviation"": 0.03692699174635683}"
full_equilibrium,m5_best,4,shared_molecular,5e-13,False,[],,,,[],"[""formal-order condition is met but R2 is below threshold"", ""R2 is high but fitted order is outside tolerance"", ""sign reversal or cancellation occurs inside the grid""]",shared_molecular,
full_equilibrium,m5_best,4,shared_molecular,5e-12,False,[],,,,[],"[""formal-order condition is met but R2 is below threshold"", ""R2 is high but fitted order is outside tolerance"", ""sign reversal or cancellation occurs inside the grid""]",shared_molecular,
full_equilibrium,m5_best,4,legacy_molecular_sensitivity,5e-13,True,"[0.02, 0.02292183941538839, 0.026270536109242643, 0.030108450502611094, 0.034507053373351075]",3.97786317318849,0.00032376215988280996,0.9999994250237492,[],[],legacy_molecular_sensitivity,"{""start_index"": 0, ""stop_index_exclusive"": 5, ""t_start"": 0.02, ""t_stop"": 0.034507053373351075, ""num_points"": 5, ""free_order"": 3.97786317318849, ""free_alpha"": 0.00029870201081575473, ""r2"": 0.9999994250237492, ""fixed_order_alpha"": 0.00032376215988280996, ""order_deviation"": 0.02213682681151008}"
full_equilibrium,m5_best,4,legacy_molecular_sensitivity,5e-12,True,"[0.02, 0.02292183941538839, 0.026270536109242643, 0.030108450502611094, 0.034507053373351075]",3.97786317318849,0.00032376215988280996,0.9999994250237492,[],[],legacy_molecular_sensitivity,"{""start_index"": 0, ""stop_index_exclusive"": 5, ""t_start"": 0.02, ""t_stop"": 0.034507053373351075, ""num_points"": 5, ""free_order"": 3.97786317318849, ""free_alpha"": 0.00029870201081575473, ""r2"": 0.9999994250237492, ""fixed_order_alpha"": 0.00032376215988280996, ""order_deviation"": 0.02213682681151008}"
full_equilibrium,two_term_center,4,shared_molecular,5e-13,True,"[0.06, 0.07219448409962559, 0.0868673922401849, 0.10452244279766615, 0.12576573057683554]",3.9351070421661922,0.00613039524958535,0.9999873439510578,[],[],shared_molecular,"{""start_index"": 0, ""stop_index_exclusive"": 5, ""t_start"": 0.06, ""t_stop"": 0.12576573057683554, ""num_points"": 5, ""free_order"": 3.9351070421661922, ""free_alpha"": 0.00523151836292814, ""r2"": 0.9999873439510578, ""fixed_order_alpha"": 0.00613039524958535, ""order_deviation"": 0.06489295783380777}"
full_equilibrium,two_term_center,4,shared_molecular,5e-12,True,"[0.06, 0.07219448409962559, 0.0868673922401849, 0.10452244279766615, 0.12576573057683554]",3.9351070421661922,0.00613039524958535,0.9999873439510578,[],[],shared_molecular,"{""start_index"": 0, ""stop_index_exclusive"": 5, ""t_start"": 0.06, ""t_stop"": 0.12576573057683554, ""num_points"": 5, ""free_order"": 3.9351070421661922, ""free_alpha"": 0.00523151836292814, ""r2"": 0.9999873439510578, ""fixed_order_alpha"": 0.00613039524958535, ""order_deviation"": 0.06489295783380777}"
full_equilibrium,two_term_center,4,legacy_molecular_sensitivity,5e-13,True,"[0.02, 0.02292183941538839, 0.026270536109242643, 0.030108450502611094, 0.034507053373351075]",3.995068786445197,0.0063193014951695645,0.9999999507003029,[],[],legacy_molecular_sensitivity,"{""start_index"": 0, ""stop_index_exclusive"": 5, ""t_start"": 0.02, ""t_stop"": 0.034507053373351075, ""num_points"": 5, ""free_order"": 3.995068786445197, ""free_alpha"": 0.0062069055945675475, ""r2"": 0.9999999507003029, ""fixed_order_alpha"": 0.0063193014951695645, ""order_deviation"": 0.004931213554803193}"
full_equilibrium,two_term_center,4,legacy_molecular_sensitivity,5e-12,True,"[0.02, 0.02292183941538839, 0.026270536109242643, 0.030108450502611094, 0.034507053373351075]",3.995068786445197,0.0063193014951695645,0.9999999507003029,[],[],legacy_molecular_sensitivity,"{""start_index"": 0, ""stop_index_exclusive"": 5, ""t_start"": 0.02, ""t_stop"": 0.034507053373351075, ""num_points"": 5, ""free_order"": 3.995068786445197, ""free_alpha"": 0.0062069055945675475, ""r2"": 0.9999999507003029, ""fixed_order_alpha"": 0.0063193014951695645, ""order_deviation"": 0.004931213554803193}"
full_equilibrium,joint_refine_r0_s0046,4,shared_molecular,5e-13,True,"[0.06, 0.07219448409962559, 0.0868673922401849, 0.10452244279766615, 0.12576573057683554]",3.919091049508894,0.13989382259402705,0.999979427316139,[],[],shared_molecular,"{""start_index"": 0, ""stop_index_exclusive"": 5, ""t_start"": 0.06, ""t_stop"": 0.12576573057683554, ""num_points"": 5, ""free_order"": 3.919091049508894, ""free_alpha"": 0.11480017590149844, ""r2"": 0.999979427316139, ""fixed_order_alpha"": 0.13989382259402705, ""order_deviation"": 0.0809089504911058}"
full_equilibrium,joint_refine_r0_s0046,4,shared_molecular,5e-12,True,"[0.06, 0.07219448409962559, 0.0868673922401849, 0.10452244279766615, 0.12576573057683554]",3.919091049508894,0.13989382259402705,0.999979427316139,[],[],shared_molecular,"{""start_index"": 0, ""stop_index_exclusive"": 5, ""t_start"": 0.06, ""t_stop"": 0.12576573057683554, ""num_points"": 5, ""free_order"": 3.919091049508894, ""free_alpha"": 0.11480017590149844, ""r2"": 0.999979427316139, ""fixed_order_alpha"": 0.13989382259402705, ""order_deviation"": 0.0809089504911058}"
full_equilibrium,joint_refine_r0_s0046,4,legacy_molecular_sensitivity,5e-13,True,"[0.02, 0.02292183941538839, 0.026270536109242643, 0.030108450502611094, 0.034507053373351075]",3.9930421310945077,0.14541571982189286,0.9999999220716655,[],[],legacy_molecular_sensitivity,"{""start_index"": 0, ""stop_index_exclusive"": 5, ""t_start"": 0.02, ""t_stop"": 0.034507053373351075, ""num_points"": 5, ""free_order"": 3.9930421310945077, ""free_alpha"": 0.14177975759477432, ""r2"": 0.9999999220716655, ""fixed_order_alpha"": 0.14541571982189286, ""order_deviation"": 0.006957868905492326}"
full_equilibrium,joint_refine_r0_s0046,4,legacy_molecular_sensitivity,5e-12,True,"[0.02, 0.02292183941538839, 0.026270536109242643, 0.030108450502611094, 0.034507053373351075]",3.9930421310945077,0.14541571982189286,0.9999999220716655,[],[],legacy_molecular_sensitivity,"{""start_index"": 0, ""stop_index_exclusive"": 5, ""t_start"": 0.02, ""t_stop"": 0.034507053373351075, ""num_points"": 5, ""free_order"": 3.9930421310945077, ""free_alpha"": 0.14177975759477432, ""r2"": 0.9999999220716655, ""fixed_order_alpha"": 0.14541571982189286, ""order_deviation"": 0.006957868905492326}"
full_equilibrium,yoshida6_m3,6,shared_molecular,5e-13,False,[],,,,[],"[""R2 is high but fitted order is outside tolerance""]",shared_molecular,
full_equilibrium,yoshida6_m3,6,shared_molecular,5e-12,False,[],,,,[],"[""R2 is high but fitted order is outside tolerance""]",shared_molecular,
full_equilibrium,yoshida6_m3,6,legacy_molecular_sensitivity,5e-13,True,"[0.02, 0.02292183941538839, 0.026270536109242643, 0.030108450502611094, 0.034507053373351075]",5.963827301931019,15.404697064197977,0.999999047973766,[],[],legacy_molecular_sensitivity,"{""start_index"": 0, ""stop_index_exclusive"": 5, ""t_start"": 0.02, ""t_stop"": 0.034507053373351075, ""num_points"": 5, ""free_order"": 5.963827301931019, ""free_alpha"": 13.50458022871602, ""r2"": 0.999999047973766, ""fixed_order_alpha"": 15.404697064197977, ""order_deviation"": 0.036172698068980935}"
full_equilibrium,yoshida6_m3,6,legacy_molecular_sensitivity,5e-12,True,"[0.02, 0.02292183941538839, 0.026270536109242643, 0.030108450502611094, 0.034507053373351075]",5.963827301931019,15.404697064197977,0.999999047973766,[],[],legacy_molecular_sensitivity,"{""start_index"": 0, ""stop_index_exclusive"": 5, ""t_start"": 0.02, ""t_stop"": 0.034507053373351075, ""num_points"": 5, ""free_order"": 5.963827301931019, ""free_alpha"": 13.50458022871602, ""r2"": 0.999999047973766, ""fixed_order_alpha"": 15.404697064197977, ""order_deviation"": 0.036172698068980935}"
full_stretch150,yoshida4,4,shared_molecular,5e-13,True,"[0.06, 0.07219448409962559, 0.0868673922401849, 0.10452244279766615, 0.12576573057683554]",3.8037192127356323,0.2740946227566335,0.9998685102010063,[],[],shared_molecular,"{""start_index"": 0, ""stop_index_exclusive"": 5, ""t_start"": 0.06, ""t_stop"": 0.12576573057683554, ""num_points"": 5, ""free_order"": 3.8037192127356323, ""free_alpha"": 0.1696752468711582, ""r2"": 0.9998685102010063, ""fixed_order_alpha"": 0.2740946227566335, ""order_deviation"": 0.1962807872643677}"
full_stretch150,yoshida4,4,shared_molecular,5e-12,True,"[0.06, 0.07219448409962559, 0.0868673922401849, 0.10452244279766615, 0.12576573057683554]",3.8037192127356323,0.2740946227566335,0.9998685102010063,[],[],shared_molecular,"{""start_index"": 0, ""stop_index_exclusive"": 5, ""t_start"": 0.06, ""t_stop"": 0.12576573057683554, ""num_points"": 5, ""free_order"": 3.8037192127356323, ""free_alpha"": 0.1696752468711582, ""r2"": 0.9998685102010063, ""fixed_order_alpha"": 0.2740946227566335, ""order_deviation"": 0.1962807872643677}"
full_stretch150,yoshida4,4,legacy_molecular_sensitivity,5e-13,True,"[0.02, 0.02292183941538839, 0.026270536109242643, 0.030108450502611094, 0.034507053373351075]",3.9833890488226444,0.3009165673697661,0.9999995526484452,[],[],legacy_molecular_sensitivity,"{""start_index"": 0, ""stop_index_exclusive"": 5, ""t_start"": 0.02, ""t_stop"": 0.034507053373351075, ""num_points"": 5, ""free_order"": 3.9833890488226444, ""free_alpha"": 0.28326438557188893, ""r2"": 0.9999995526484452, ""fixed_order_alpha"": 0.3009165673697661, ""order_deviation"": 0.01661095117735556}"
full_stretch150,yoshida4,4,legacy_molecular_sensitivity,5e-12,True,"[0.02, 0.02292183941538839, 0.026270536109242643, 0.030108450502611094, 0.034507053373351075]",3.9833890488226444,0.3009165673697661,0.9999995526484452,[],[],legacy_molecular_sensitivity,"{""start_index"": 0, ""stop_index_exclusive"": 5, ""t_start"": 0.02, ""t_stop"": 0.034507053373351075, ""num_points"": 5, ""free_order"": 3.9833890488226444, ""free_alpha"": 0.28326438557188893, ""r2"": 0.9999995526484452, ""fixed_order_alpha"": 0.3009165673697661, ""order_deviation"": 0.01661095117735556}"
full_stretch150,paper_new4,4,shared_molecular,5e-13,False,[],,,,[],"[""formal-order plateau is not reached before the current grid ends""]",shared_molecular,
full_stretch150,paper_new4,4,shared_molecular,5e-12,False,[],,,,[],"[""formal-order plateau is not reached before the current grid ends""]",shared_molecular,
full_stretch150,paper_new4,4,legacy_molecular_sensitivity,5e-13,True,"[0.02, 0.02292183941538839, 0.026270536109242643, 0.030108450502611094, 0.034507053373351075]",3.9661715671152202,0.004197818155173401,0.9999980092347565,[],[],legacy_molecular_sensitivity,"{""start_index"": 0, ""stop_index_exclusive"": 5, ""t_start"": 0.02, ""t_stop"": 0.034507053373351075, ""num_points"": 5, ""free_order"": 3.9661715671152202, ""free_alpha"": 0.0037115621095526186, ""r2"": 0.9999980092347565, ""fixed_order_alpha"": 0.004197818155173401, ""order_deviation"": 0.03382843288477977}"
full_stretch150,paper_new4,4,legacy_molecular_sensitivity,5e-12,True,"[0.02, 0.02292183941538839, 0.026270536109242643, 0.030108450502611094, 0.034507053373351075]",3.9661715671152202,0.004197818155173401,0.9999980092347565,[],[],legacy_molecular_sensitivity,"{""start_index"": 0, ""stop_index_exclusive"": 5, ""t_start"": 0.02, ""t_stop"": 0.034507053373351075, ""num_points"": 5, ""free_order"": 3.9661715671152202, ""free_alpha"": 0.0037115621095526186, ""r2"": 0.9999980092347565, ""fixed_order_alpha"": 0.004197818155173401, ""order_deviation"": 0.03382843288477977}"
full_stretch150,m5_best,4,shared_molecular,5e-13,False,[],,,,[],"[""formal-order condition is met but R2 is below threshold"", ""R2 is high but fitted order is outside tolerance"", ""sign reversal or cancellation occurs inside the grid""]",shared_molecular,
full_stretch150,m5_best,4,shared_molecular,5e-12,False,[],,,,[],"[""formal-order condition is met but R2 is below threshold"", ""R2 is high but fitted order is outside tolerance"", ""sign reversal or cancellation occurs inside the grid""]",shared_molecular,
full_stretch150,m5_best,4,legacy_molecular_sensitivity,5e-13,True,"[0.02, 0.02292183941538839, 0.026270536109242643, 0.030108450502611094, 0.034507053373351075]",3.968647303700582,7.225511517515783e-05,0.9999958690853481,[],[],legacy_molecular_sensitivity,"{""start_index"": 0, ""stop_index_exclusive"": 5, ""t_start"": 0.02, ""t_stop"": 0.034507053373351075, ""num_points"": 5, ""free_order"": 3.968647303700582, ""free_alpha"": 6.446361958622686e-05, ""r2"": 0.9999958690853481, ""fixed_order_alpha"": 7.225511517515783e-05, ""order_deviation"": 0.03135269629941817}"
full_stretch150,m5_best,4,legacy_molecular_sensitivity,5e-12,True,"[0.02, 0.02292183941538839, 0.026270536109242643, 0.030108450502611094, 0.034507053373351075]",3.968647303700582,7.225511517515783e-05,0.9999958690853481,[],[],legacy_molecular_sensitivity,"{""start_index"": 0, ""stop_index_exclusive"": 5, ""t_start"": 0.02, ""t_stop"": 0.034507053373351075, ""num_points"": 5, ""free_order"": 3.968647303700582, ""free_alpha"": 6.446361958622686e-05, ""r2"": 0.9999958690853481, ""fixed_order_alpha"": 7.225511517515783e-05, ""order_deviation"": 0.03135269629941817}"
full_stretch150,two_term_center,4,shared_molecular,5e-13,True,"[0.06, 0.07219448409962559, 0.0868673922401849, 0.10452244279766615, 0.12576573057683554]",3.9397544358345646,0.0013675906008460445,0.9999890076718075,[],[],shared_molecular,"{""start_index"": 0, ""stop_index_exclusive"": 5, ""t_start"": 0.06, ""t_stop"": 0.12576573057683554, ""num_points"": 5, ""free_order"": 3.9397544358345646, ""free_alpha"": 0.0011803938432613894, ""r2"": 0.9999890076718075, ""fixed_order_alpha"": 0.0013675906008460445, ""order_deviation"": 0.06024556416543536}"
full_stretch150,two_term_center,4,shared_molecular,5e-12,True,"[0.06, 0.07219448409962559, 0.0868673922401849, 0.10452244279766615, 0.12576573057683554]",3.9397544358345646,0.0013675906008460445,0.9999890076718075,[],[],shared_molecular,"{""start_index"": 0, ""stop_index_exclusive"": 5, ""t_start"": 0.06, ""t_stop"": 0.12576573057683554, ""num_points"": 5, ""free_order"": 3.9397544358345646, ""free_alpha"": 0.0011803938432613894, ""r2"": 0.9999890076718075, ""fixed_order_alpha"": 0.0013675906008460445, ""order_deviation"": 0.06024556416543536}"
full_stretch150,two_term_center,4,legacy_molecular_sensitivity,5e-13,True,"[0.02, 0.02292183941538839, 0.026270536109242643, 0.030108450502611094, 0.034507053373351075]",3.9955393103896033,0.0014066677431951483,0.9999999274868863,[],[],legacy_molecular_sensitivity,"{""start_index"": 0, ""stop_index_exclusive"": 5, ""t_start"": 0.02, ""t_stop"": 0.034507053373351075, ""num_points"": 5, ""free_order"": 3.9955393103896033, ""free_alpha"": 0.0013840165075785116, ""r2"": 0.9999999274868863, ""fixed_order_alpha"": 0.0014066677431951483, ""order_deviation"": 0.004460689610396695}"
full_stretch150,two_term_center,4,legacy_molecular_sensitivity,5e-12,True,"[0.02, 0.02292183941538839, 0.026270536109242643, 0.030108450502611094, 0.034507053373351075]",3.9955393103896033,0.0014066677431951483,0.9999999274868863,[],[],legacy_molecular_sensitivity,"{""start_index"": 0, ""stop_index_exclusive"": 5, ""t_start"": 0.02, ""t_stop"": 0.034507053373351075, ""num_points"": 5, ""free_order"": 3.9955393103896033, ""free_alpha"": 0.0013840165075785116, ""r2"": 0.9999999274868863, ""fixed_order_alpha"": 0.0014066677431951483, ""order_deviation"": 0.004460689610396695}"
full_stretch150,joint_refine_r0_s0046,4,shared_molecular,5e-13,True,"[0.06, 0.07219448409962559, 0.0868673922401849, 0.10452244279766615, 0.12576573057683554]",3.921154102091693,0.031165868135602237,0.9999806528342539,[],[],shared_molecular,"{""start_index"": 0, ""stop_index_exclusive"": 5, ""t_start"": 0.06, ""t_stop"": 0.12576573057683554, ""num_points"": 5, ""free_order"": 3.921154102091693, ""free_alpha"": 0.025704694056357915, ""r2"": 0.9999806528342539, ""fixed_order_alpha"": 0.031165868135602237, ""order_deviation"": 0.0788458979083071}"
full_stretch150,joint_refine_r0_s0046,4,shared_molecular,5e-12,True,"[0.06, 0.07219448409962559, 0.0868673922401849, 0.10452244279766615, 0.12576573057683554]",3.921154102091693,0.031165868135602237,0.9999806528342539,[],[],shared_molecular,"{""start_index"": 0, ""stop_index_exclusive"": 5, ""t_start"": 0.06, ""t_stop"": 0.12576573057683554, ""num_points"": 5, ""free_order"": 3.921154102091693, ""free_alpha"": 0.025704694056357915, ""r2"": 0.9999806528342539, ""fixed_order_alpha"": 0.031165868135602237, ""order_deviation"": 0.0788458979083071}"
full_stretch150,joint_refine_r0_s0046,4,legacy_molecular_sensitivity,5e-13,True,"[0.02, 0.02292183941538839, 0.026270536109242643, 0.030108450502611094, 0.034507053373351075]",3.9931711745399023,0.03236659551245663,0.9999999256248462,[],[],legacy_molecular_sensitivity,"{""start_index"": 0, ""stop_index_exclusive"": 5, ""t_start"": 0.02, ""t_stop"": 0.034507053373351075, ""num_points"": 5, ""free_order"": 3.9931711745399023, ""free_alpha"": 0.03157212762292008, ""r2"": 0.9999999256248462, ""fixed_order_alpha"": 0.03236659551245663, ""order_deviation"": 0.006828825460097665}"
full_stretch150,joint_refine_r0_s0046,4,legacy_molecular_sensitivity,5e-12,True,"[0.02, 0.02292183941538839, 0.026270536109242643, 0.030108450502611094, 0.034507053373351075]",3.9931711745399023,0.03236659551245663,0.9999999256248462,[],[],legacy_molecular_sensitivity,"{""start_index"": 0, ""stop_index_exclusive"": 5, ""t_start"": 0.02, ""t_stop"": 0.034507053373351075, ""num_points"": 5, ""free_order"": 3.9931711745399023, ""free_alpha"": 0.03157212762292008, ""r2"": 0.9999999256248462, ""fixed_order_alpha"": 0.03236659551245663, ""order_deviation"": 0.006828825460097665}"
full_stretch150,yoshida6_m3,6,shared_molecular,5e-13,False,[],,,,[],"[""R2 is high but fitted order is outside tolerance""]",shared_molecular,
full_stretch150,yoshida6_m3,6,shared_molecular,5e-12,False,[],,,,[],"[""R2 is high but fitted order is outside tolerance""]",shared_molecular,
full_stretch150,yoshida6_m3,6,legacy_molecular_sensitivity,5e-13,True,"[0.02, 0.02292183941538839, 0.026270536109242643, 0.030108450502611094, 0.034507053373351075]",5.965473515669766,3.1270114842614776,0.9999990979258697,[],[],legacy_molecular_sensitivity,"{""start_index"": 0, ""stop_index_exclusive"": 5, ""t_start"": 0.02, ""t_stop"": 0.034507053373351075, ""num_points"": 5, ""free_order"": 5.965473515669766, ""free_alpha"": 2.7577779523070487, ""r2"": 0.9999990979258697, ""fixed_order_alpha"": 3.1270114842614776, ""order_deviation"": 0.0345264843302342}"
full_stretch150,yoshida6_m3,6,legacy_molecular_sensitivity,5e-12,True,"[0.02, 0.02292183941538839, 0.026270536109242643, 0.030108450502611094, 0.034507053373351075]",5.965473515669766,3.1270114842614776,0.9999990979258697,[],[],legacy_molecular_sensitivity,"{""start_index"": 0, ""stop_index_exclusive"": 5, ""t_start"": 0.02, ""t_stop"": 0.034507053373351075, ""num_points"": 5, ""free_order"": 5.965473515669766, ""free_alpha"": 2.7577779523070487, ""r2"": 0.9999990979258697, ""fixed_order_alpha"": 3.1270114842614776, ""order_deviation"": 0.0345264843302342}"
