experiment_id,case_id,formula_id,state_id,model_id,selection_active,signal_quality_gate_passed,stable,status,powers,coefficients,scaled_design_condition_number,maximum_absolute_residual_hartree,lambda
B,H4,m5_best,cisd,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[-1.4806424919073922e-06, -1.5644523498155303e-07]",12.374975648872603,1.2885224021657168e-13,
B,H4,m5_best,cisd,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[0.0, 0.0]",15.450014763789298,0.0,
B,H4,m5_best,controlled_q0.001_phi0.000000000000,raw_positive_even_two_term,True,False,True,not_identifiable,"[4, 6]","[-5.933969887083465e-07, 3.2747193960505173e-07]",12.374975648872603,1.619229002221992e-13,
B,H4,m5_best,controlled_q0.001_phi0.000000000000,evenized_two_term,False,False,True,not_identifiable,"[4, 6]","[-5.933969887083487e-07, 3.2747193960508386e-07]",12.374975648872603,1.619229002184769e-13,
B,H4,m5_best,controlled_q0.001_phi0.000000000000,odd_diagnostic,False,False,True,not_identifiable,"[5, 7]","[1.208605647548463e-20, -1.6085438585429723e-19]",15.450014763789298,3.462963158326133e-24,
B,H4,m5_best,controlled_q0.001_phi1.570796326795,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[-1.0976373114034708e-06, -1.1023157463152812e-07]",12.374975648872603,2.1326475898842662e-13,
B,H4,m5_best,controlled_q0.001_phi1.570796326795,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[-1.0970937509745532e-06, 4.412910233978411e-08]",12.374975648872603,6.545522679400175e-15,
B,H4,m5_best,controlled_q0.001_phi1.570796326795,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[-2.321741985235982e-08, -2.769459566042338e-07]",15.450014763789298,1.71955447697566e-14,
B,H4,m5_best,controlled_q0.001_phi3.141592653590,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[-1.6007905142757656e-06, -2.392137191120317e-07]",12.374975648872603,1.7501432388254013e-13,
B,H4,m5_best,controlled_q0.001_phi3.141592653590,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[-1.6007905142757656e-06, -2.392137191120317e-07]",12.374975648872603,1.7501432388254013e-13,
B,H4,m5_best,controlled_q0.001_phi3.141592653590,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[0.0, 0.0]",15.450014763789298,0.0,
B,H4,m5_best,controlled_q0.001_phi4.712388980385,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[-1.0965501905456347e-06, 1.9848977931108777e-07]",12.374975648872603,2.2635580434805415e-13,
B,H4,m5_best,controlled_q0.001_phi4.712388980385,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[-1.0970937509745532e-06, 4.412910233978411e-08]",12.374975648872603,6.545522679400175e-15,
B,H4,m5_best,controlled_q0.001_phi4.712388980385,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[2.321741985235982e-08, 2.769459566042338e-07]",15.450014763789298,1.71955447697566e-14,
B,H4,m5_best,controlled_q0.010_phi0.000000000000,raw_positive_even_two_term,True,False,True,not_identifiable,"[4, 6]","[7.907491571696277e-07, 8.134059421415784e-07]",12.374975648872603,5.096463312384236e-13,
B,H4,m5_best,controlled_q0.010_phi0.000000000000,evenized_two_term,False,False,True,not_identifiable,"[4, 6]","[7.907491571696242e-07, 8.134059421416272e-07]",12.374975648872603,5.096463312355284e-13,
B,H4,m5_best,controlled_q0.010_phi0.000000000000,odd_diagnostic,False,False,True,not_identifiable,"[5, 7]","[1.6507019026877404e-20, -2.196975411725099e-19]",15.450014763789298,2.9871054444382855e-24,
B,H4,m5_best,controlled_q0.010_phi1.570796326795,raw_positive_even_two_term,True,False,True,not_identifiable,"[4, 6]","[-7.965998558775174e-07, -5.644850718311747e-07]",12.374975648872603,6.712725345813102e-13,
B,H4,m5_best,controlled_q0.010_phi1.570796326795,evenized_two_term,False,False,True,not_identifiable,"[4, 6]","[-7.948887277922559e-07, -7.855751748187146e-08]",12.374975648872603,2.0692050618105015e-14,
B,H4,m5_best,controlled_q0.010_phi1.570796326795,odd_diagnostic,False,False,True,not_identifiable,"[5, 7]","[-7.308845122210645e-08, -8.718261956656125e-07]",15.450014763789298,5.413452266278551e-14,
B,H4,m5_best,controlled_q0.010_phi3.141592653590,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[-2.3805266069335435e-06, -9.70521043434262e-07]",12.374975648872603,5.510323665271305e-13,
B,H4,m5_best,controlled_q0.010_phi3.141592653590,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[-2.3805266069335435e-06, -9.70521043434262e-07]",12.374975648872603,5.510323665271305e-13,
B,H4,m5_best,controlled_q0.010_phi3.141592653590,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[0.0, 0.0]",15.450014763789298,0.0,
B,H4,m5_best,controlled_q0.010_phi4.712388980385,raw_positive_even_two_term,True,False,True,not_identifiable,"[4, 6]","[-7.931775997069949e-07, 4.073700368674333e-07]",12.374975648872603,7.126566358158659e-13,
B,H4,m5_best,controlled_q0.010_phi4.712388980385,evenized_two_term,False,False,True,not_identifiable,"[4, 6]","[-7.948887277922559e-07, -7.855751748187146e-08]",12.374975648872603,2.0692050618105015e-14,
B,H4,m5_best,controlled_q0.010_phi4.712388980385,odd_diagnostic,False,False,True,not_identifiable,"[5, 7]","[7.308845122210645e-08, 8.718261956656125e-07]",15.450014763789298,5.413452266278551e-14,
B,H4,m5_best,controlled_q0.050_phi0.000000000000,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[4.021472142037139e-06, 1.32995122341351e-06]",12.374975648872603,1.0781008291769867e-12,
B,H4,m5_best,controlled_q0.050_phi0.000000000000,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[4.021472142037142e-06, 1.3299512234134757e-06]",12.374975648872603,1.0781008291802955e-12,
B,H4,m5_best,controlled_q0.050_phi0.000000000000,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[-1.1159485505294574e-20, 1.5280603809332392e-19]",15.450014763789298,2.8558889929292592e-24,
B,H4,m5_best,controlled_q0.050_phi1.570796326795,raw_positive_even_two_term,True,False,True,not_identifiable,"[4, 6]","[5.444966094963756e-07, -1.6882213244404042e-06]",12.374975648872603,1.4321272873499385e-12,
B,H4,m5_best,controlled_q0.050_phi1.570796326795,evenized_two_term,False,False,True,not_identifiable,"[4, 6]","[5.482447233481515e-07, -6.238315583968758e-07]",12.374975648872603,8.356371796178778e-14,
B,H4,m5_best,controlled_q0.050_phi1.570796326795,odd_diagnostic,False,False,True,not_identifiable,"[5, 7]","[-1.6009511974972224e-07, -1.909672954743871e-06]",15.450014763789298,1.1857931127996402e-13,
B,H4,m5_best,controlled_q0.050_phi3.141592653590,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[-2.924982688600177e-06, -2.577614421531874e-06]",12.374975648872603,1.2452406938945844e-12,
B,H4,m5_best,controlled_q0.050_phi3.141592653590,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[-2.924982688600177e-06, -2.577614421531874e-06]",12.374975648872603,1.2452406938945844e-12,
B,H4,m5_best,controlled_q0.050_phi3.141592653590,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[0.0, 0.0]",15.450014763789298,0.0,
B,H4,m5_best,controlled_q0.050_phi4.712388980385,raw_positive_even_two_term,True,False,True,not_identifiable,"[4, 6]","[5.519928371999266e-07, 4.40558207646661e-07]",12.374975648872603,1.5992547232722733e-12,
B,H4,m5_best,controlled_q0.050_phi4.712388980385,evenized_two_term,False,False,True,not_identifiable,"[4, 6]","[5.482447233481515e-07, -6.238315583968758e-07]",12.374975648872603,8.356371796178778e-14,
B,H4,m5_best,controlled_q0.050_phi4.712388980385,odd_diagnostic,False,False,True,not_identifiable,"[5, 7]","[1.6009511974972224e-07, 1.909672954743871e-06]",15.450014763789298,1.1857931127996402e-13,
C,lambda_1,yoshida4,controlled_q0.001_phi0.000000000000,raw_positive_even_two_term,True,False,True,not_identifiable,"[4, 6]","[5.448801223090569e-14, -4.3343364469204834e-13]",17.3589273424777,6.953540742431165e-16,1.0
C,lambda_1,yoshida4,controlled_q0.001_phi0.000000000000,evenized_two_term,False,False,True,not_identifiable,"[4, 6]","[5.448801223090569e-14, -4.3343364469204834e-13]",17.3589273424777,6.953540742431165e-16,1.0
C,lambda_1,yoshida4,controlled_q0.001_phi0.000000000000,odd_diagnostic,False,False,True,not_identifiable,"[5, 7]","[0.0, 0.0]",26.002999234286115,0.0,1.0
C,lambda_1,yoshida4,controlled_q0.001_phi1.570796326795,raw_positive_even_two_term,True,False,True,not_identifiable,"[4, 6]","[4.746035954613368e-14, -3.8815583608079506e-13]",17.3589273424777,6.823225709626069e-16,1.0
C,lambda_1,yoshida4,controlled_q0.001_phi1.570796326795,evenized_two_term,False,False,True,not_identifiable,"[4, 6]","[5.1168326593824156e-14, -4.134035117788845e-13]",17.3589273424777,6.949936694935834e-16,1.0
C,lambda_1,yoshida4,controlled_q0.001_phi1.570796326795,odd_diagnostic,False,False,True,not_identifiable,"[5, 7]","[-1.474971460492941e-14, 9.743112018852687e-14]",26.002999234286115,1.214261101506251e-16,1.0
C,lambda_1,yoshida4,controlled_q0.001_phi3.141592653590,raw_positive_even_two_term,True,False,True,not_identifiable,"[4, 6]","[4.826335951729515e-14, -3.9453098357866216e-13]",17.3589273424777,6.901428488344612e-16,1.0
C,lambda_1,yoshida4,controlled_q0.001_phi3.141592653590,evenized_two_term,False,False,True,not_identifiable,"[4, 6]","[4.826335951729515e-14, -3.9453098357866216e-13]",17.3589273424777,6.901428488344611e-16,1.0
C,lambda_1,yoshida4,controlled_q0.001_phi3.141592653590,odd_diagnostic,False,False,True,not_identifiable,"[5, 7]","[-1.0561335636618343e-29, 5.123204609214855e-29]",26.002999234286115,4.762182323967148e-32,1.0
C,lambda_1,yoshida4,controlled_q0.001_phi4.712388980385,raw_positive_even_two_term,True,False,True,not_identifiable,"[4, 6]","[5.487629364151466e-14, -4.3865118747697403e-13]",17.3589273424777,7.076647680245597e-16,1.0
C,lambda_1,yoshida4,controlled_q0.001_phi4.712388980385,evenized_two_term,False,False,True,not_identifiable,"[4, 6]","[5.1168326593824156e-14, -4.134035117788845e-13]",17.3589273424777,6.949936694935834e-16,1.0
C,lambda_1,yoshida4,controlled_q0.001_phi4.712388980385,odd_diagnostic,False,False,True,not_identifiable,"[5, 7]","[1.474971460492941e-14, -9.743112018852687e-14]",26.002999234286115,1.214261101506251e-16,1.0
C,lambda_1,yoshida4,controlled_q0.010_phi0.000000000000,raw_positive_even_two_term,True,False,True,not_identifiable,"[4, 6]","[6.024667658990432e-14, -4.677485061021325e-13]",17.3589273424777,6.884564715476816e-16,1.0
C,lambda_1,yoshida4,controlled_q0.010_phi0.000000000000,evenized_two_term,False,False,True,not_identifiable,"[4, 6]","[6.024667658990432e-14, -4.677485061021325e-13]",17.3589273424777,6.884564715476816e-16,1.0
C,lambda_1,yoshida4,controlled_q0.010_phi0.000000000000,odd_diagnostic,False,False,True,not_identifiable,"[5, 7]","[9.084742383936624e-31, -5.7025261494365586e-30]",26.002999234286115,4.9303527133212296e-32,1.0
C,lambda_1,yoshida4,controlled_q0.010_phi1.570796326795,raw_positive_even_two_term,True,False,True,not_identifiable,"[4, 6]","[3.8077017416862344e-14, -3.283060966508056e-13]",17.3589273424777,8.329001200449627e-16,1.0
C,lambda_1,yoshida4,controlled_q0.010_phi1.570796326795,evenized_two_term,False,False,True,not_identifiable,"[4, 6]","[5.1111026238802384e-14, -4.118866829448805e-13]",17.3589273424777,7.142598138835987e-16,1.0
C,lambda_1,yoshida4,controlled_q0.010_phi1.570796326795,odd_diagnostic,False,False,True,not_identifiable,"[5, 7]","[-4.790301255393943e-14, 3.046649990745224e-13]",26.002999234286115,3.4692996352346883e-16,1.0
C,lambda_1,yoshida4,controlled_q0.010_phi3.141592653590,raw_positive_even_two_term,True,False,True,not_identifiable,"[4, 6]","[4.0651464004521414e-14, -3.4528289240016864e-13]",17.3589273424777,6.72051529069579e-16,1.0
C,lambda_1,yoshida4,controlled_q0.010_phi3.141592653590,evenized_two_term,False,False,True,not_identifiable,"[4, 6]","[4.0651464004521445e-14, -3.4528289240016884e-13]",17.3589273424777,6.72051529069579e-16,1.0
C,lambda_1,yoshida4,controlled_q0.010_phi3.141592653590,odd_diagnostic,False,False,True,not_identifiable,"[5, 7]","[-2.4343044614746032e-29, 1.8200916382388056e-28]",26.002999234286115,5.278929382796739e-32,1.0
C,lambda_1,yoshida4,controlled_q0.010_phi4.712388980385,raw_positive_even_two_term,True,False,True,not_identifiable,"[4, 6]","[6.414503506074233e-14, -4.954672692389548e-13]",17.3589273424777,7.443743386500641e-16,1.0
C,lambda_1,yoshida4,controlled_q0.010_phi4.712388980385,evenized_two_term,False,False,True,not_identifiable,"[4, 6]","[5.1111026238802384e-14, -4.118866829448805e-13]",17.3589273424777,7.142598138835987e-16,1.0
C,lambda_1,yoshida4,controlled_q0.010_phi4.712388980385,odd_diagnostic,False,False,True,not_identifiable,"[5, 7]","[4.790301255393943e-14, -3.046649990745224e-13]",26.002999234286115,3.4692996352346883e-16,1.0
C,lambda_1,yoshida4,controlled_q0.050_phi0.000000000000,raw_positive_even_two_term,True,False,True,not_identifiable,"[4, 6]","[6.779174112679228e-14, -5.074568683897225e-13]",17.3589273424777,6.558753471050944e-16,1.0
C,lambda_1,yoshida4,controlled_q0.050_phi0.000000000000,evenized_two_term,False,False,True,not_identifiable,"[4, 6]","[6.779174112679228e-14, -5.074568683897225e-13]",17.3589273424777,6.558753471050945e-16,1.0
C,lambda_1,yoshida4,controlled_q0.050_phi0.000000000000,odd_diagnostic,False,False,True,not_identifiable,"[5, 7]","[-5.726877455744988e-30, -9.09832196519561e-30]",26.002999234286115,4.930560333358219e-32,1.0
C,lambda_1,yoshida4,controlled_q0.050_phi1.570796326795,raw_positive_even_two_term,True,False,True,not_identifiable,"[4, 6]","[2.353610419097053e-14, -2.1149388838456875e-13]",17.3589273424777,1.110366820684344e-15,1.0
C,lambda_1,yoshida4,controlled_q0.050_phi1.570796326795,evenized_two_term,False,False,True,not_identifiable,"[4, 6]","[3.9497269353257765e-14, -3.2885875888891786e-13]",17.3589273424777,6.856174155180445e-16,1.0
C,lambda_1,yoshida4,controlled_q0.050_phi1.570796326795,odd_diagnostic,False,False,True,not_identifiable,"[5, 7]","[-3.9226090450673917e-14, 2.8825523306780346e-13]",26.002999234286115,8.326552355150024e-16,1.0
C,lambda_1,yoshida4,controlled_q0.050_phi3.141592653590,raw_positive_even_two_term,True,False,True,not_identifiable,"[4, 6]","[2.4869816561965952e-14, -2.3920462003075743e-13]",17.3589273424777,6.06756129522184e-16,1.0
C,lambda_1,yoshida4,controlled_q0.050_phi3.141592653590,evenized_two_term,False,False,True,not_identifiable,"[4, 6]","[2.4869816561965978e-14, -2.3920462003075763e-13]",17.3589273424777,6.06756129522184e-16,1.0
C,lambda_1,yoshida4,controlled_q0.050_phi3.141592653590,odd_diagnostic,False,False,True,not_identifiable,"[5, 7]","[-3.47268396683606e-30, 3.678967933099681e-29]",26.002999234286115,9.860655668082382e-32,1.0
C,lambda_1,yoshida4,controlled_q0.050_phi4.712388980385,raw_positive_even_two_term,True,False,True,not_identifiable,"[4, 6]","[6.334205066312913e-14, -4.958741345085125e-13]",17.3589273424777,5.665872232650855e-16,1.0
C,lambda_1,yoshida4,controlled_q0.050_phi4.712388980385,evenized_two_term,False,False,True,not_identifiable,"[4, 6]","[3.9497269353257765e-14, -3.2885875888891786e-13]",17.3589273424777,6.856174155180445e-16,1.0
C,lambda_1,yoshida4,controlled_q0.050_phi4.712388980385,odd_diagnostic,False,False,True,not_identifiable,"[5, 7]","[5.848501130668079e-14, -4.0903749138778655e-13]",26.002999234286115,8.326493114633742e-16,1.0
C,lambda_1.772983346207417,yoshida4,controlled_q0.001_phi0.000000000000,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[-0.01977528426998838, 0.06638150761330669]",17.3589273424777,2.0356465082533486e-07,1.7729833462074167
C,lambda_1.772983346207417,yoshida4,controlled_q0.001_phi0.000000000000,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[-0.01977528426998838, 0.06638150761330669]",17.3589273424777,2.0356465082533486e-07,1.7729833462074167
C,lambda_1.772983346207417,yoshida4,controlled_q0.001_phi0.000000000000,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[0.0, 0.0]",26.002999234286115,0.0,1.7729833462074167
C,lambda_1.772983346207417,yoshida4,controlled_q0.001_phi1.570796326795,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[-0.012342553641101213, 0.0681222736848544]",17.3589273424777,4.6980119899348033e-07,1.7729833462074167
C,lambda_1.772983346207417,yoshida4,controlled_q0.001_phi1.570796326795,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[-0.013792002789308559, 0.058464165763294496]",17.3589273424777,1.880426001924392e-07,1.7729833462074167
C,lambda_1.772983346207417,yoshida4,controlled_q0.001_phi1.570796326795,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[0.008501136345004441, -0.006342897357048524]",26.002999234286115,7.938371786867268e-10,1.7729833462074167
C,lambda_1.772983346207417,yoshida4,controlled_q0.001_phi3.141592653590,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[-0.007808721308632758, 0.050546823913306935]",17.3589273424777,1.7252054954631967e-07,1.7729833462074167
C,lambda_1.772983346207417,yoshida4,controlled_q0.001_phi3.141592653590,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[-0.007808721308632757, 0.05054682391330693]",17.3589273424777,1.7252054954632137e-07,1.7729833462074167
C,lambda_1.772983346207417,yoshida4,controlled_q0.001_phi3.141592653590,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[-1.1221101339573762e-18, 3.1570200720743754e-17]",26.002999234286115,1.9514871963575842e-22,1.7729833462074167
C,lambda_1.772983346207417,yoshida4,controlled_q0.001_phi4.712388980385,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[-0.015241451937515901, 0.04880605784173458]",17.3589273424777,9.371599860859853e-08,1.7729833462074167
C,lambda_1.772983346207417,yoshida4,controlled_q0.001_phi4.712388980385,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[-0.013792002789308559, 0.058464165763294496]",17.3589273424777,1.880426001924392e-07,1.7729833462074167
C,lambda_1.772983346207417,yoshida4,controlled_q0.001_phi4.712388980385,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[-0.008501136345004441, 0.006342897357048524]",26.002999234286115,7.938371786867268e-10,1.7729833462074167
C,lambda_1.772983346207417,yoshida4,controlled_q0.010_phi0.000000000000,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[-0.032378624949529485, 0.08233350142736877]",17.3589273424777,2.335144802660365e-07,1.7729833462074167
C,lambda_1.772983346207417,yoshida4,controlled_q0.010_phi0.000000000000,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[-0.032378624949529485, 0.08233350142736877]",17.3589273424777,2.335144802660365e-07,1.7729833462074167
C,lambda_1.772983346207417,yoshida4,controlled_q0.010_phi0.000000000000,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[0.0, 0.0]",26.002999234286115,0.0,1.7729833462074167
C,lambda_1.772983346207417,yoshida4,controlled_q0.010_phi1.570796326795,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[-0.008980381952870873, 0.08781343465468812]",17.3589273424777,1.071627383740156e-06,1.7729833462074167
C,lambda_1.772983346207417,yoshida4,controlled_q0.010_phi1.570796326795,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[-0.013543249231988819, 0.057409701851749394]",17.3589273424777,1.8465105023719315e-07,1.7729833462074167
C,lambda_1.772983346207417,yoshida4,controlled_q0.010_phi1.570796326795,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[0.026761585193878112, -0.019967446833805563]",26.002999234286115,2.499000186511733e-09,1.7729833462074167
C,lambda_1.772983346207417,yoshida4,controlled_q0.010_phi3.141592653590,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[0.005292126485552798, 0.03248590227611974]",17.3589273424777,1.3578762029931267e-07,1.7729833462074167
C,lambda_1.772983346207417,yoshida4,controlled_q0.010_phi3.141592653590,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[0.005292126485552802, 0.03248590227611967]",17.3589273424777,1.3578762029931097e-07,1.7729833462074167
C,lambda_1.772983346207417,yoshida4,controlled_q0.010_phi3.141592653590,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[-1.7797402410056166e-17, 1.7741364019145037e-16]",26.002999234286115,1.111353426053163e-21,1.7729833462074167
C,lambda_1.772983346207417,yoshida4,controlled_q0.010_phi4.712388980385,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[-0.018106116511106767, 0.027005969048810693]",17.3589273424777,7.023252832657714e-07,1.7729833462074167
C,lambda_1.772983346207417,yoshida4,controlled_q0.010_phi4.712388980385,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[-0.013543249231988819, 0.057409701851749394]",17.3589273424777,1.8465105023719315e-07,1.7729833462074167
C,lambda_1.772983346207417,yoshida4,controlled_q0.010_phi4.712388980385,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[-0.026761585193878112, 0.019967446833805563]",26.002999234286115,2.499000186511733e-09,1.7729833462074167
C,lambda_1.772983346207417,yoshida4,controlled_q0.050_phi0.000000000000,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[-0.05369523361733271, 0.10731701233783471]",17.3589273424777,2.766093758573056e-07,1.7729833462074167
C,lambda_1.772983346207417,yoshida4,controlled_q0.050_phi0.000000000000,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[-0.05369523361733271, 0.10731701233783471]",17.3589273424777,2.766093758573056e-07,1.7729833462074167
C,lambda_1.772983346207417,yoshida4,controlled_q0.050_phi0.000000000000,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[0.0, 0.0]",26.002999234286115,0.0,1.7729833462074167
C,lambda_1.772983346207417,yoshida4,controlled_q0.050_phi1.570796326795,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[-0.002443040436174865, 0.11932041774001031]",17.3589273424777,2.112436298567606e-06,1.7729833462074167
C,lambda_1.772983346207417,yoshida4,controlled_q0.050_phi1.570796326795,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[-0.012437677866118237, 0.052723195578172406]",17.3589273424777,1.695774951306915e-07,1.7729833462074167
C,lambda_1.772983346207417,yoshida4,controlled_q0.050_phi1.570796326795,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[0.05861935592287129, -0.04373727730785502]",26.002999234286115,5.4738828499061975e-09,1.7729833462074167
C,lambda_1.772983346207417,yoshida4,controlled_q0.050_phi3.141592653590,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[0.028819877885109254, -0.0018706211815698742]",17.3589273424777,6.254561445782672e-08,1.7729833462074167
C,lambda_1.772983346207417,yoshida4,controlled_q0.050_phi3.141592653590,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[0.028819877885109254, -0.0018706211815698742]",17.3589273424777,6.254561445782672e-08,1.7729833462074167
C,lambda_1.772983346207417,yoshida4,controlled_q0.050_phi3.141592653590,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[1.6726682608382816e-17, -1.0452858669046458e-16]",26.002999234286115,2.52067547341016e-21,1.7729833462074167
C,lambda_1.772983346207417,yoshida4,controlled_q0.050_phi4.712388980385,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[-0.02243231529606054, -0.013874026583680628]",17.3589273424777,1.7732813083056137e-06,1.7729833462074167
C,lambda_1.772983346207417,yoshida4,controlled_q0.050_phi4.712388980385,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[-0.012437677866109541, 0.05272319557811387]",17.3589273424777,1.695774951378303e-07,1.7729833462074167
C,lambda_1.772983346207417,yoshida4,controlled_q0.050_phi4.712388980385,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[-0.058619355922901614, 0.04373727730803392]",26.002999234286115,5.473882845272927e-09,1.7729833462074167
C,lambda_1.842983346207417,yoshida4,controlled_q0.001_phi0.000000000000,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[-0.012261723095560822, 0.08698722473269369]",17.3589273424777,3.235546052237371e-07,1.8429833462074168
C,lambda_1.842983346207417,yoshida4,controlled_q0.001_phi0.000000000000,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[-0.012261723095560822, 0.08698722473269369]",17.3589273424777,3.235546052237371e-07,1.8429833462074168
C,lambda_1.842983346207417,yoshida4,controlled_q0.001_phi0.000000000000,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[0.0, 0.0]",26.002999234286115,0.0,1.8429833462074168
C,lambda_1.842983346207417,yoshida4,controlled_q0.001_phi1.570796326795,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[-0.002532041409586479, 0.08810761091268991]",17.3589273424777,6.728530987419718e-07,1.8429833462074168
C,lambda_1.842983346207417,yoshida4,controlled_q0.001_phi1.570796326795,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[-0.004444613559515535, 0.07600962025870545]",17.3589273424777,2.98301128577145e-07,1.8429833462074168
C,lambda_1.842983346207417,yoshida4,controlled_q0.001_phi1.570796326795,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[0.011114520837260925, -0.009341770103215016]",26.002999234286115,1.6972349910491355e-09,1.8429833462074168
C,lambda_1.842983346207417,yoshida4,controlled_q0.001_phi3.141592653590,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[0.003372495976533931, 0.0650320157846902]",17.3589273424777,2.730476519208577e-07,1.8429833462074168
C,lambda_1.842983346207417,yoshida4,controlled_q0.001_phi3.141592653590,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[0.0033724959765339337, 0.06503201578469014]",17.3589273424777,2.730476519208552e-07,1.8429833462074168
C,lambda_1.842983346207417,yoshida4,controlled_q0.001_phi3.141592653590,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[5.268876934978587e-18, 4.980910890834819e-17]",26.002999234286115,3.8416303094878666e-21,1.8429833462074168
C,lambda_1.842983346207417,yoshida4,controlled_q0.001_phi4.712388980385,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[-0.006357185709444594, 0.06391162960472095]",17.3589273424777,7.625084158768617e-08,1.8429833462074168
C,lambda_1.842983346207417,yoshida4,controlled_q0.001_phi4.712388980385,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[-0.004444613559515535, 0.07600962025870545]",17.3589273424777,2.98301128577145e-07,1.8429833462074168
C,lambda_1.842983346207417,yoshida4,controlled_q0.001_phi4.712388980385,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[-0.011114520837260925, 0.009341770103215016]",26.002999234286115,1.6972349910491355e-09,1.8429833462074168
C,lambda_1.842983346207417,yoshida4,controlled_q0.010_phi0.000000000000,raw_positive_even_two_term,True,True,True,fit_ok,"[4, 6]","[-0.028972718345916994, 0.10919621445262646]",17.3589273424777,3.7241891610018243e-07,1.8429833462074168
C,lambda_1.842983346207417,yoshida4,controlled_q0.010_phi0.000000000000,evenized_two_term,False,True,True,fit_ok,"[4, 6]","[-0.028972718345916994, 0.10919621445262646]",17.3589273424777,3.7241891610018243e-07,1.8429833462074168
C,lambda_1.842983346207417,yoshida4,controlled_q0.010_phi0.000000000000,odd_diagnostic,False,True,True,fit_ok,"[5, 7]","[0.0, 0.0]",26.002999234286115,0.0,1.8429833462074168
