system_id,formula_id,method_id,estimate_state_id,estimated_a4_hartree,estimated_a6_hartree,estimated_a8_hartree,reference_a4_hartree,reference_a6_hartree,reference_a8_hartree,a6_relative_error,a8_relative_error,a6_sign_matches_reference,a8_sign_matches_reference,reference_three_term_tstar_hartree_inverse,reference_shift_at_tstar_hartree,higher_order_coefficient_residual_at_tstar_hartree,higher_order_residual_over_epsilon,full_coefficient_residual_at_tstar_hartree,full_residual_over_epsilon,meets_higher_order_residual_threshold,direct_point_count,direct_times_json,maximum_direct_training_time_hartree_inverse,tstar_to_maximum_training_time_ratio,scaled_design_condition_number,maximum_training_residual_hartree,online_evaluation_seconds,requires_exact_state,requires_exact_a4,requires_dense_d6_d8,requires_direct_pf_eigenvalues,acquisition_scope
H2,m5_best,direct_free_5_tail,direct_pf_branch,-2.404948854327167e-07,4.732624578294091e-09,6.120046555857396e-11,-2.404951309484247e-07,4.734068960026916e-09,5.822268661977109e-11,0.00030510365290853354,0.05114465016445466,True,True,5.949284531232825,-4.074014915570259e-12,4.609114208588548e-06,0.028922652570314112,4.609421774531112e-06,0.0289245825773603,True,5,"[0.3931379077393266, 0.44691341667477724, 0.5080446277807349, 0.577537693402241, 0.65653639279173]",0.65653639279173,9.06162186369475,115.5597404166589,3.3167241984112547e-16,,False,False,False,True,reused signed direct PF eigenvalue shifts; original point wall times unavailable
H2,m5_best,direct_fixed_a4_2_tail,direct_pf_branch,-2.404951309484247e-07,4.734908889738451e-09,5.7221289768904606e-11,-2.404951309484247e-07,4.734068960026916e-09,5.822268661977109e-11,0.00017742236512121231,0.017199427044756695,True,True,5.949284531232825,-4.074014915570259e-12,-1.5342934419466467e-06,0.009627844777559442,-1.5342934419466467e-06,0.009627844777559442,True,2,"[0.3931379077393266, 0.65653639279173]",0.65653639279173,9.06162186369475,67.7000299710837,0.0,,False,True,False,True,reused signed direct PF eigenvalue shifts; original point wall times unavailable
H2,m5_best,direct_fixed_a4_3_tail,direct_pf_branch,-2.404951309484247e-07,4.734184298166093e-09,5.890094764782965e-11,-2.404951309484247e-07,4.734068960026916e-09,5.822268661977109e-11,2.4363426082417938e-05,0.011649428555023794,True,True,5.949284531232825,-4.074014915570259e-12,1.0695383164850311e-06,0.006711459889775246,1.0695383164850311e-06,0.006711459889775246,True,3,"[0.3931379077393266, 0.5080446277807349, 0.65653639279173]",0.65653639279173,9.06162186369475,22.621806544636392,1.7167666628723273e-15,,False,True,False,True,reused signed direct PF eigenvalue shifts; original point wall times unavailable
H2,m5_best,direct_fixed_a4_5_tail,direct_pf_branch,-2.404951309484247e-07,4.7341103181311075e-09,5.906434887447469e-11,-2.404951309484247e-07,4.734068960026916e-09,5.822268661977109e-11,8.73626990657957e-06,0.0144559157876063,True,True,5.949284531232825,-4.074014915570259e-12,1.3226906947374775e-06,0.008300016378547178,1.3226906947374775e-06,0.008300016378547178,True,5,"[0.3931379077393266, 0.44691341667477724, 0.5080446277807349, 0.577537693402241, 0.65653639279173]",0.65653639279173,9.06162186369475,15.991232488996264,1.8966632143988112e-15,,False,True,False,True,reused signed direct PF eigenvalue shifts; original point wall times unavailable
H2,m5_best,direct_order12_16,direct_pf_branch,-2.4049329827676384e-07,4.707034976950868e-09,2.0687127220306014e-10,-2.404951309484247e-07,4.734068960026916e-09,5.822268661977109e-11,0.00571051738035832,2.553104197235917,True,True,5.949284531232825,-4.074014915570259e-12,0.0002320819750300056,1.456337601510794,0.00023208427088061115,1.4563520082029289,False,16,"[0.09595812310131174, 0.10908378919628715, 0.12400485420975636, 0.14096690242317253, 0.16024911045152293, 0.1821688421826532, 0.20708687223700614, 0.23541332392016362, 0.26761441940034525, 0.3042201532113438, 0.3458330153782965, 0.3931379077393266, 0.44691341667477724, 0.5080446277807349, 0.577537693402241, 0.65653639279173]",0.65653639279173,9.06162186369475,6784.797330107626,2.1181918156179048e-15,,False,False,False,True,reused signed direct PF eigenvalue shifts; original point wall times unavailable
H4,yoshida4,bch_exact_d8_diagonal,exact,-0.004711578748176999,0.0009987935751143578,-6.623299670178005e-05,-0.004711578748179356,0.000998793575114356,-7.528377935094618e-05,1.7368188174199972e-15,0.12022221422990204,True,True,0.2885729076598008,-3.209981645641946e-05,4.3524178127324547e-10,2.7311857016677537e-06,4.3524179762152047e-10,2.731185804254814e-06,True,0,[],,,,,0.03448059526272118,True,False,True,False,stored dense D6/D8 expectations; omits D4 response mixing
H4,yoshida4,bch_exact_response,exact,-0.004711578748176999,0.0009987935751143578,-7.528377935094808e-05,-0.004711578748179356,0.000998793575114356,-7.528377935094618e-05,1.7368188174199972e-15,2.5202690648736493e-14,True,True,0.2885729076598008,-3.209981645641946e-05,9.105182005259963e-22,5.713592760120703e-18,1.6349185508568212e-17,1.025927739848168e-13,True,0,[],,,,,0.03448059526272118,True,False,True,False,H04 compact D4 action + stored dense D6/D8 + projected response
H4,yoshida4,bch_hf_response,hf,-0.003612093290364899,0.0010696361409809896,-9.211256632702097e-05,-0.004711578748179356,0.000998793575114356,-7.528377935094618e-05,0.07092813533419298,0.223538020024539,True,True,0.2885729076598008,-3.209981645641946e-05,4.01005472758281e-08,0.00025163494421054995,7.66460656108399e-06,0.04809617263145834,True,0,[],,,,,0.06823915406130254,False,False,True,False,HF state + H04 compact D4 action + stored dense D6/D8 + projected response
H4,yoshida4,bch_cisd_response,cisd,-0.0046669621088255234,0.0010140394959472676,-7.449847229590641e-05,-0.004711578748179356,0.000998793575114356,-7.528377935094618e-05,0.015264336107854892,0.010431291598405971,True,True,0.2885729076598008,-3.209981645641946e-05,8.841905590725266e-09,5.548384177236034e-05,3.1824102738121564e-07,0.0019969942709198744,True,0,[],,,,,0.06970079010352492,False,False,True,False,CISD state + H04 compact D4 action + stored dense D6/D8 + projected response
H4,yoshida4,direct_free_3_tail,direct_pf_branch,-0.004711581648562298,0.000998869809876969,-7.582681763156349e-05,-0.004711578748179356,0.000998793575114356,-7.528377935094618e-05,7.632684521840509e-05,0.007213217578860604,True,True,0.2885729076598008,-3.209981645641946e-05,1.7909594695864974e-11,1.1238449767602275e-07,-2.2034381993238577e-12,1.3826795044577196e-08,True,3,"[0.5080446277807349, 0.577537693402241, 0.65653639279173]",0.65653639279173,0.43953832693527994,238.70602739061877,1.6263032587282567e-19,,False,False,False,True,reused signed direct PF eigenvalue shifts; original point wall times unavailable
H4,yoshida4,direct_free_5_tail,direct_pf_branch,-0.004711583224955933,0.0009988786532556132,-7.583886681799953e-05,-0.004711578748179356,0.000998793575114356,-7.528377935094618e-05,8.518090562138899e-05,0.007373267811990754,True,True,0.2885729076598008,-3.209981645641946e-05,2.243699489531107e-11,1.4079438666756708e-07,-8.607717603238035e-12,5.401428873207921e-08,True,5,"[0.3931379077393266, 0.44691341667477724, 0.5080446277807349, 0.577537693402241, 0.65653639279173]",0.65653639279173,0.43953832693527994,115.5597404166589,6.432669230182347e-12,,False,False,False,True,reused signed direct PF eigenvalue shifts; original point wall times unavailable
H4,yoshida4,direct_fixed_a4_2_tail,direct_pf_branch,-0.004711578748179356,0.0009988379303600818,-7.576846872404976e-05,-0.004711578748179356,0.000998793575114356,-7.528377935094618e-05,4.440882163323404e-05,0.0064381647319289425,True,True,0.2885729076598008,-3.209981645641946e-05,2.305896730525617e-12,1.4469732573721356e-08,2.305896730525617e-12,1.4469732573721356e-08,True,2,"[0.3931379077393266, 0.65653639279173]",0.65653639279173,0.43953832693527994,67.7000299710837,0.0,,False,True,False,True,reused signed direct PF eigenvalue shifts; original point wall times unavailable
H4,yoshida4,direct_fixed_a4_3_tail,direct_pf_branch,-0.004711578748179356,0.000998850363093472,-7.579728873713469e-05,-0.004711578748179356,0.000998793575114356,-7.528377935094618e-05,5.685657229973401e-05,0.006820983093777814,True,True,0.2885729076598008,-3.209981645641946e-05,8.099570390596573e-12,5.082561415803276e-08,8.099570390596573e-12,5.082561415803276e-08,True,3,"[0.3931379077393266, 0.5080446277807349, 0.65653639279173]",0.65653639279173,0.43953832693527994,22.621806544636392,2.945673539074198e-11,,False,True,False,True,reused signed direct PF eigenvalue shifts; original point wall times unavailable
H4,yoshida4,direct_fixed_a4_5_tail,direct_pf_branch,-0.004711578748179356,0.0009988515620142822,-7.579991649096096e-05,-0.004711578748179356,0.000998793575114356,-7.528377935094618e-05,5.80569412647951e-05,0.006855887741883018,True,True,0.2885729076598008,-3.209981645641946e-05,8.665551741885866e-12,5.4377203735508215e-08,8.665551741885866e-12,5.4377203735508215e-08,True,5,"[0.3931379077393266, 0.44691341667477724, 0.5080446277807349, 0.577537693402241, 0.65653639279173]",0.65653639279173,0.43953832693527994,15.991232488996264,3.238373925843006e-11,,False,True,False,True,reused signed direct PF eigenvalue shifts; original point wall times unavailable
H4,yoshida4,direct_order12_16,direct_pf_branch,-0.004711578833860436,0.0009987960424946698,-7.530889738227899e-05,-0.004711578748179356,0.000998793575114356,-7.528377935094618e-05,2.4703606182625397e-06,0.00033364466488482116,True,True,0.2885729076598008,-3.209981645641946e-05,2.169535369123827e-13,1.3614051394788982e-09,-3.7721157973927686e-13,2.367040384021946e-09,True,16,"[0.09595812310131174, 0.10908378919628715, 0.12400485420975636, 0.14096690242317253, 0.16024911045152293, 0.1821688421826532, 0.20708687223700614, 0.23541332392016362, 0.26761441940034525, 0.3042201532113438, 0.3458330153782965, 0.3931379077393266, 0.44691341667477724, 0.5080446277807349, 0.577537693402241, 0.65653639279173]",0.65653639279173,0.43953832693527994,6784.797330107626,5.698837669126933e-14,,False,False,False,True,reused signed direct PF eigenvalue shifts; original point wall times unavailable
H4,current_m3,bch_exact_d8_diagonal,exact,-1.2874212807821153e-05,4.3467394333328753e-07,2.2401912302007416e-08,-1.2874212807516101e-05,4.346739433332608e-07,8.091750802939926e-09,6.150466989740114e-14,1.7684876669543836,True,True,1.2809948364169832,-3.268719705725701e-05,1.0375847217613075e-07,0.0006510947887524407,1.0375847135471392e-07,0.0006510947835979679,True,0,[],,,,,0.0698857051320374,True,False,True,False,stored dense D6/D8 expectations; omits D4 response mixing
H4,current_m3,bch_exact_response,exact,-1.2874212807821153e-05,4.3467394333328753e-07,8.091750802942308e-09,-1.2874212807516101e-05,4.346739433332608e-07,8.091750802939926e-09,6.150466989740114e-14,2.9440849355953727e-13,True,True,1.2809948364169832,-3.268719705725701e-05,1.3540201225495828e-19,8.496611671010921e-16,-8.212814190386354e-16,5.153623032609362e-12,True,0,[],,,,,0.0698857051320374,True,False,True,False,H04 compact D4 action + stored dense D6/D8 + projected response
H4,current_m3,bch_hf_response,hf,-4.9497215119792494e-05,-3.553711170667384e-06,-4.7220340388948895e-07,-1.2874212807516101e-05,4.346739433332608e-07,8.091750802939926e-09,9.175579017725441,59.356147561776886,False,False,1.2809948364169832,-3.268719705725701e-05,-2.1105530526154436e-05,0.13243931460467223,-0.00011972063995385561,0.7512589877744424,False,0,[],,,,,0.06942088319920003,False,False,True,False,HF state + H04 compact D4 action + stored dense D6/D8 + projected response
H4,current_m3,bch_cisd_response,cisd,-1.3583990899996278e-05,5.619753212623043e-07,6.17713560295956e-08,-1.2874212807516101e-05,4.346739433332608e-07,8.091750802939926e-09,0.2928663654251818,6.633867815992626,True,True,1.2809948364169832,-3.268719705725701e-05,9.517072372361354e-07,0.005972058084380498,-9.59519036964072e-07,0.006021077908853273,True,0,[],,,,,0.06970332702621818,False,False,True,False,CISD state + H04 compact D4 action + stored dense D6/D8 + projected response
H4,current_m3,direct_free_3_tail,direct_pf_branch,-1.287416170888412e-05,4.3421096981478994e-07,9.439734673933261e-09,-1.2874212807516101e-05,4.346739433332608e-07,8.091750802939926e-09,0.0010651052946044617,0.1665874177073743,True,True,1.2809948364169832,-3.268719705725701e-05,7.72811348342608e-09,4.8494684919847184e-05,7.865707259641841e-09,4.935809962497872e-05,True,3,"[0.5080446277807349, 0.577537693402241, 0.65653639279173]",0.65653639279173,1.951140638175327,238.70602739061877,8.470329472543003e-22,,False,False,False,True,reused signed direct PF eigenvalue shifts; original point wall times unavailable
H4,current_m3,direct_free_5_tail,direct_pf_branch,-1.2874176758318986e-05,4.3429582106547326e-07,9.323692367806514e-09,-1.2874212807516101e-05,4.346739433332608e-07,8.091750802939926e-09,0.0008698986299660215,0.1522466021097676,True,True,1.2809948364169832,-3.268719705725701e-05,7.261650663794455e-09,4.556758408037677e-05,7.3587206824674365e-09,4.61767081545516e-05,True,5,"[0.3931379077393266, 0.44691341667477724, 0.5080446277807349, 0.577537693402241, 0.65653639279173]",0.65653639279173,1.951140638175327,115.5597404166589,5.858087613562209e-14,,False,False,False,True,reused signed direct PF eigenvalue shifts; original point wall times unavailable
H4,current_m3,direct_fixed_a4_2_tail,direct_pf_branch,-1.2874212807516101e-05,4.345901715382043e-07,8.83502419910412e-09,-1.2874212807516101e-05,4.346739433332608e-07,8.091750802939926e-09,0.00019272329602753092,0.09185569529577506,True,True,1.2809948364169832,-3.268719705725701e-05,5.019087503261913e-09,3.1495275991718956e-05,5.019087503261913e-09,3.1495275991718956e-05,True,2,"[0.3931379077393266, 0.65653639279173]",0.65653639279173,1.951140638175327,67.7000299710837,0.0,,False,True,False,True,reused signed direct PF eigenvalue shifts; original point wall times unavailable
H4,current_m3,direct_fixed_a4_3_tail,direct_pf_branch,-1.2874212807516101e-05,4.345341616527263e-07,8.964859335240797e-09,-1.2874212807516101e-05,4.346739433332608e-07,8.091750802939926e-09,0.00032157823738543443,0.1079010653644511,True,True,1.2809948364169832,-3.268719705725701e-05,5.7129961224436666e-09,3.58496219679464e-05,5.7129961224436666e-09,3.58496219679464e-05,True,3,"[0.3931379077393266, 0.5080446277807349, 0.65653639279173]",0.65653639279173,1.951140638175327,22.621806544636392,1.3270359162577907e-13,,False,True,False,True,reused signed direct PF eigenvalue shifts; original point wall times unavailable
H4,current_m3,direct_fixed_a4_5_tail,direct_pf_branch,-1.2874212807516101e-05,4.345139730064768e-07,9.010045261428435e-09,-1.2874212807516101e-05,4.346739433332608e-07,8.091750802939926e-09,0.0003680237318972657,0.1134852618242853,True,True,1.2809948364169832,-3.268719705725701e-05,5.951419568610572e-09,3.734575293498835e-05,5.951419568610572e-09,3.734575293498835e-05,True,5,"[0.3931379077393266, 0.44691341667477724, 0.5080446277807349, 0.577537693402241, 0.65653639279173]",0.65653639279173,1.951140638175327,15.991232488996264,2.4061492730854733e-13,,False,True,False,True,reused signed direct PF eigenvalue shifts; original point wall times unavailable
H4,current_m3,direct_order12_16,direct_pf_branch,-1.2874212201386441e-05,4.3467631178502737e-07,8.035733494487067e-09,-1.2874212807516101e-05,4.346739433332608e-07,8.091750802939926e-09,5.44880088373618e-06,0.00692276737347207,True,True,1.2809948364169832,-3.268719705725701e-05,-3.956986226116605e-10,2.4830484267504406e-06,-3.940664914645022e-10,2.472806640588908e-06,True,16,"[0.09595812310131174, 0.10908378919628715, 0.12400485420975636, 0.14096690242317253, 0.16024911045152293, 0.1821688421826532, 0.20708687223700614, 0.23541332392016362, 0.26761441940034525, 0.3042201532113438, 0.3458330153782965, 0.3931379077393266, 0.44691341667477724, 0.5080446277807349, 0.577537693402241, 0.65653639279173]",0.65653639279173,1.951140638175327,6784.797330107626,1.4167428899781224e-14,,False,False,False,True,reused signed direct PF eigenvalue shifts; original point wall times unavailable
H4,two_term_center,bch_exact_d8_diagonal,exact,-2.188967073820951e-05,5.934314751720294e-07,8.287922473902417e-09,-2.1889670739577453e-05,5.934314751719907e-07,1.9976421633215452e-10,6.51227308212409e-14,40.488523951265705,True,True,1.1117627810134516,-3.232060673305583e-05,1.8877595991377217e-08,0.00011845880260549165,1.8877598081231356e-08,0.00011845881571953536,True,0,[],,,,,0.06969291297718883,True,False,True,False,stored dense D6/D8 expectations; omits D4 response mixing
H4,two_term_center,bch_exact_response,exact,-2.188967073820951e-05,5.934314751720294e-07,1.99764216349656e-10,-2.1889670739577453e-05,5.934314751719907e-07,1.9976421633215452e-10,6.51227308212409e-14,8.761072288991268e-11,True,True,1.1117627810134516,-3.232060673305583e-05,1.1382342670156622e-19,7.14253384895001e-16,2.0899679610974332e-15,1.3114757952682555e-11,True,0,[],,,,,0.06969291297718883,True,False,True,False,H04 compact D4 action + stored dense D6/D8 + projected response
H4,two_term_center,bch_hf_response,hf,-4.786610277461749e-05,-2.283706296068999e-06,-3.5492469401880263e-07,-2.1889670739577453e-05,5.934314751719907e-07,1.9976421633215452e-10,4.8483066564798,1777.7180756169948,False,False,1.1117627810134516,-3.232060673305583e-05,-6.261774896271342e-06,0.039293263651592455,-4.594692454002431e-05,0.2883215461811077,True,0,[],,,,,0.06946324114687741,False,False,True,False,HF state + H04 compact D4 action + stored dense D6/D8 + projected response
H4,two_term_center,bch_cisd_response,cisd,-2.233478267744574e-05,7.045199122445259e-07,4.338741603723852e-08,-2.1889670739577453e-05,5.934314751719907e-07,1.9976421633215452e-10,0.18719673916915025,216.19313315402215,True,True,1.1117627810134516,-3.232060673305583e-05,3.105682576009416e-07,0.0019488468732716765,-3.694456041448174e-07,0.002318308110569153,True,0,[],,,,,0.0695494192186743,False,False,True,False,CISD state + H04 compact D4 action + stored dense D6/D8 + projected response
H4,two_term_center,direct_free_3_tail,direct_pf_branch,-2.1889643366908783e-05,5.931846455575759e-07,9.159513324368078e-10,-2.1889670739577453e-05,5.934314751719907e-07,1.9976421633215452e-10,0.00041593616911412363,3.5851621939828573,True,True,1.1117627810134516,-3.232060673305583e-05,1.2054758006201023e-09,7.564481196471234e-06,1.2472940322708735e-09,7.82689478190299e-06,True,3,"[0.5080446277807349, 0.577537693402241, 0.65653639279173]",0.65653639279173,1.6933757111102459,238.70602739061877,4.235164736271502e-22,,False,False,False,True,reused signed direct PF eigenvalue shifts; original point wall times unavailable
H4,two_term_center,direct_free_5_tail,direct_pf_branch,-2.188965131742154e-05,5.932294598796432e-07,8.546755209599108e-10,-2.1889670739577453e-05,5.934314751719907e-07,1.9976421633215452e-10,0.0003404189039500515,3.2784215143858084,True,True,1.1117627810134516,-3.232060673305583e-05,1.1470825431178264e-09,7.198057666318701e-06,1.176754484314385e-09,7.384252064521227e-06,True,5,"[0.3931379077393266, 0.44691341667477724, 0.5080446277807349, 0.577537693402241, 0.65653639279173]",0.65653639279173,1.6933757111102459,115.5597404166589,3.102770814834377e-14,,False,False,False,True,reused signed direct PF eigenvalue shifts; original point wall times unavailable
H4,two_term_center,direct_fixed_a4_2_tail,direct_pf_branch,-2.1889670739577453e-05,5.933885483987871e-07,5.902296906102068e-10,-2.1889670739577453e-05,5.934314751719907e-07,1.9976421633215452e-10,7.233652915220607e-05,1.95463172257444,True,True,1.1117627810134516,-3.232060673305583e-05,8.302794726321582e-10,5.2100867187140765e-06,8.302794726321582e-10,5.2100867187140765e-06,True,2,"[0.3931379077393266, 0.65653639279173]",0.65653639279173,1.6933757111102459,67.7000299710837,0.0,,False,True,False,True,reused signed direct PF eigenvalue shifts; original point wall times unavailable
H4,two_term_center,direct_fixed_a4_3_tail,direct_pf_branch,-2.1889670739577453e-05,5.933578559879628e-07,6.613770122610942e-10,-2.1889670739577453e-05,5.934314751719907e-07,1.9976421633215452e-10,0.00012405675652197104,2.3107882102438255,True,True,1.1117627810134516,-3.232060673305583e-05,9.383791480719908e-10,5.888422992066573e-06,9.383791480719908e-10,5.888422992066573e-06,True,3,"[0.3931379077393266, 0.5080446277807349, 0.65653639279173]",0.65653639279173,1.6933757111102459,22.621806544636392,7.271918374944118e-14,,False,True,False,True,reused signed direct PF eigenvalue shifts; original point wall times unavailable
H4,two_term_center,direct_fixed_a4_5_tail,direct_pf_branch,-2.1889670739577453e-05,5.933469931772767e-07,6.856924784478517e-10,-2.1889670739577453e-05,5.934314751719907e-07,1.9976421633215452e-10,0.00014236183662072162,2.4325090400961917,True,True,1.1117627810134516,-3.232060673305583e-05,9.746186189018569e-10,6.115829295471066e-06,9.746186189018569e-10,6.115829295471066e-06,True,5,"[0.3931379077393266, 0.44691341667477724, 0.5080446277807349, 0.577537693402241, 0.65653639279173]",0.65653639279173,1.6933757111102459,15.991232488996264,1.291442801426546e-13,,False,True,False,True,reused signed direct PF eigenvalue shifts; original point wall times unavailable
H4,two_term_center,direct_order12_16,direct_pf_branch,-2.1889668924981924e-05,5.934100373424778e-07,3.004343910207836e-10,-2.1889670739577453e-05,5.934314751719907e-07,1.9976421633215452e-10,3.6125197954408945e-05,0.5039449834260681,True,True,1.1117627810134516,-3.232060673305583e-05,1.9448090876606778e-10,1.2203871505979567e-06,1.9725313302674914e-10,1.2377831350561584e-06,True,16,"[0.09595812310131174, 0.10908378919628715, 0.12400485420975636, 0.14096690242317253, 0.16024911045152293, 0.1821688421826532, 0.20708687223700614, 0.23541332392016362, 0.26761441940034525, 0.3042201532113438, 0.3458330153782965, 0.3931379077393266, 0.44691341667477724, 0.5080446277807349, 0.577537693402241, 0.65653639279173]",0.65653639279173,1.6933757111102459,6784.797330107626,1.4411137182969284e-14,,False,False,False,True,reused signed direct PF eigenvalue shifts; original point wall times unavailable
H4,m5_best,bch_exact_d8_diagonal,exact,-1.1306501279435177e-06,5.708360868607979e-08,4.9273078517648045e-09,-1.1306501269234173e-06,5.708360868608807e-08,2.075128115037904e-09,1.4502277906001145e-13,1.374459589293745,True,True,3.6522432186509235,3.4535338456175013e-13,9.029307033775392e-05,0.5665980456764419,9.02930701562518e-05,0.566598044537498,False,0,[],,,,,0.06962854997254908,True,False,True,False,stored dense D6/D8 expectations; omits D4 response mixing
H4,m5_best,bch_exact_response,exact,-1.1306501279435177e-06,5.708360868607979e-08,2.0751281150261464e-09,-1.1306501269234173e-06,5.708360868608807e-08,2.075128115037904e-09,1.4502277906001145e-13,5.665937028959763e-12,True,True,3.6522432186509235,3.4535338456175013e-13,-3.918627044686859e-16,2.4589776568114607e-12,-1.8189397719953787e-13,1.1414028963248246e-09,True,0,[],,,,,0.06962854997254908,True,False,True,False,H04 compact D4 action + stored dense D6/D8 + projected response
H4,m5_best,bch_hf_response,hf,-1.8025835902815974e-05,-1.733892647237667e-06,-2.0934012361413445e-07,-1.1306501269234173e-06,5.708360868608807e-08,2.075128115037904e-09,31.374615185466308,101.88057797352464,False,False,3.6522432186509235,3.4535338456175013e-13,-0.010943470305176466,68.67137051201311,-0.01394955863111199,87.5348753660912,False,0,[],,,,,0.06960752885788679,False,False,True,False,HF state + H04 compact D4 action + stored dense D6/D8 + projected response
H4,m5_best,bch_cisd_response,cisd,-1.4800743119260043e-06,1.0720061225286364e-07,2.4398981939024146e-08,-1.1306501269234173e-06,5.708360868608807e-08,2.075128115037904e-09,0.8779578712757461,10.757819559289464,True,True,3.6522432186509235,3.4535338456175013e-13,0.0008256630854285459,5.181118427372689,0.0007634915309236757,4.7909857056991765,False,0,[],,,,,0.0695813181810081,False,False,True,False,CISD state + H04 compact D4 action + stored dense D6/D8 + projected response
H4,m5_best,direct_free_3_tail,direct_pf_branch,-1.1306399599108764e-06,5.699208401539748e-08,2.3408673035956486e-09,-1.1306501269234173e-06,5.708360868608807e-08,2.075128115037904e-09,0.0016033441612616872,0.1280591721696618,True,True,3.6522432186509235,3.4535338456175013e-13,8.195437837877303e-06,0.05142719197646407,8.197246811043636e-06,0.05143854346398013,False,3,"[0.5080446277807349, 0.577537693402241, 0.65653639279173]",0.65653639279173,5.562895307479943,238.70602739061877,5.293955920339377e-23,,False,False,False,True,reused signed direct PF eigenvalue shifts; original point wall times unavailable
H4,m5_best,direct_free_5_tail,direct_pf_branch,-1.1306427247732767e-06,5.7007685663244505e-08,2.3195175365281253e-09,-1.1306501269234173e-06,5.708360868608807e-08,2.075128115037904e-09,0.0013300319407113352,0.11777076302865158,True,True,3.6522432186509235,3.4535338456175013e-13,7.556584022822127e-06,0.04741832040161132,7.55790105581718e-06,0.04742658491535858,True,5,"[0.3931379077393266, 0.44691341667477724, 0.5080446277807349, 0.577537693402241, 0.65653639279173]",0.65653639279173,5.562895307479943,115.5597404166589,1.0676726964202402e-14,,False,False,False,True,reused signed direct PF eigenvalue shifts; original point wall times unavailable
H4,m5_best,direct_fixed_a4_2_tail,direct_pf_branch,-1.1306501269234173e-06,5.706832749822035e-08,2.2187062204474627e-09,-1.1306501269234173e-06,5.708360868608807e-08,2.075128115037904e-09,0.0002676983501822732,0.06918999572560668,True,True,3.6522432186509235,3.4535338456175013e-13,4.509066149576824e-06,0.028294840995209642,4.509066149576824e-06,0.028294840995209642,True,2,"[0.3931379077393266, 0.65653639279173]",0.65653639279173,5.562895307479943,67.7000299710837,0.0,,False,True,False,True,reused signed direct PF eigenvalue shifts; original point wall times unavailable
H4,m5_best,direct_fixed_a4_3_tail,direct_pf_branch,-1.1306501269234173e-06,5.7056473521885335e-08,2.246184631054585e-09,-1.1306501269234173e-06,5.708360868608807e-08,2.075128115037904e-09,0.0004753582477932472,0.08243178567004114,True,True,3.6522432186509235,3.4535338456175013e-13,5.350832368067744e-06,0.03357700819286204,5.350832368067744e-06,0.03357700819286204,True,3,"[0.3931379077393266, 0.5080446277807349, 0.65653639279173]",0.65653639279173,5.562895307479943,22.621806544636392,2.808549279791487e-14,,False,True,False,True,reused signed direct PF eigenvalue shifts; original point wall times unavailable
H4,m5_best,direct_fixed_a4_5_tail,direct_pf_branch,-1.1306501269234173e-06,5.705247982095151e-08,2.2551149101646973e-09,-1.1306501269234173e-06,5.708360868608807e-08,2.075128115037904e-09,0.0005453205544124191,0.08673526893230192,True,True,3.6522432186509235,3.4535338456175013e-13,5.624064904244471e-06,0.03529156968062462,5.624064904244471e-06,0.03529156968062462,True,5,"[0.3931379077393266, 0.44691341667477724, 0.5080446277807349, 0.577537693402241, 0.65653639279173]",0.65653639279173,5.562895307479943,15.991232488996264,4.8682444217099105e-14,,False,True,False,True,reused signed direct PF eigenvalue shifts; original point wall times unavailable
H4,m5_best,direct_order12_16,direct_pf_branch,-1.1306513548905511e-06,5.711214934461956e-08,1.8843034918472604e-09,-1.1306501269234173e-06,5.708360868608807e-08,2.075128115037904e-09,0.0004999799274857334,0.09195799613902776,True,True,3.6522432186509235,3.4535338456175013e-13,-5.9733068380249244e-06,0.03748309773929036,-5.973525324978231e-06,0.03748446876677105,True,16,"[0.09595812310131174, 0.10908378919628715, 0.12400485420975636, 0.14096690242317253, 0.16024911045152293, 0.1821688421826532, 0.20708687223700614, 0.23541332392016362, 0.26761441940034525, 0.3042201532113438, 0.3458330153782965, 0.3931379077393266, 0.44691341667477724, 0.5080446277807349, 0.577537693402241, 0.65653639279173]",0.65653639279173,5.562895307479943,6784.797330107626,8.35745144135123e-15,,False,False,False,True,reused signed direct PF eigenvalue shifts; original point wall times unavailable
