system_id,formula_id,state_id,sign,time_hartree_inverse,auxiliary_fit_a4,auxiliary_fit_a6,scaled_design_condition_number,fhat_approx_hartree,g_approx_hartree,g_exact_hartree,delta_direct_hartree,E_fit_signed_hartree,E_state_signed_hartree,E_proxy_signed_hartree,E_total_signed_hartree,closure_residual_hartree,closure_over_target_error
H2_stored,m5_best,exact_ground,1,0.4,-2.404964457160714e-07,4.764617537404755e-09,17.3589273424777,-6.1371931368982194e-09,-6.137193114819084e-09,-6.137193114819084e-09,-6.137243824255734e-09,-2.207913551594808e-17,0.0,5.0709436649754025e-14,5.068735751423808e-14,0.0,0.0
H2_stored,two_term_center,exact_ground,-1,-0.05,-4.656048199261145e-06,4.974817523458427e-08,17.3589273424777,-2.9099523930144124e-11,-2.9100055698449978e-11,-2.9100055698449978e-11,-2.9096947073981028e-11,5.317683058543063e-16,0.0,-3.1086244689504383e-15,-2.576856163096132e-15,0.0,0.0
H2_stored,two_term_center,exact_ground,-1,-0.08,-4.656048199261145e-06,4.974817523458427e-08,17.3589273424777,-1.9069869305608782e-10,-1.906981517141304e-10,-1.906981517141304e-10,-1.9069590351250554e-10,-5.413419574173024e-16,0.0,-2.248201624865942e-15,-2.7895435822832444e-15,0.0,0.0
H2_stored,two_term_center,exact_ground,-1,-0.12,-4.656048199261145e-06,4.974817523458427e-08,17.3589273424777,-9.653296073435113e-10,-9.653282802742544e-10,-9.653282802742544e-10,-9.653270405252101e-10,-1.3270692568311708e-15,0.0,-1.2397490443026216e-15,-2.5668183011337924e-15,0.0,0.0
H2_stored,two_term_center,exact_ground,-1,-0.18,-4.656048199261145e-06,4.974817523458427e-08,17.3589273424777,-4.886041111576709e-09,-4.886040029362783e-09,-4.886040029362783e-09,-4.88603768555862e-09,-1.0822139264235862e-15,0.0,-2.3438041631894617e-15,-3.426018089613048e-15,0.0,0.0
H2_stored,two_term_center,exact_ground,-1,-0.27,-4.656048199261145e-06,4.974817523458427e-08,17.3589273424777,-2.4724875648259187e-08,-2.4724875850405205e-08,-2.4724875850405205e-08,-2.4724879588156057e-08,2.0214601759262713e-16,0.0,3.737750851777175e-15,3.9398968693698024e-15,0.0,0.0
H2_stored,two_term_center,exact_ground,-1,-0.4,-4.656048199261145e-06,4.974817523458427e-08,17.3589273424777,-1.1899106537532449e-07,-1.1899106533430626e-07,-1.1899106533430626e-07,-1.1899119678471237e-07,-4.1018232215279536e-17,0.0,1.3145040611561853e-13,1.3140938788340325e-13,0.0,0.0
H2_stored,two_term_center,exact_ground,1,0.05,-4.656048199261145e-06,4.974817523458427e-08,17.3589273424777,-2.9099523930144124e-11,-2.9100055698449978e-11,-2.9100055698449978e-11,-2.9096947073981028e-11,5.317683058543063e-16,0.0,-3.1086244689504383e-15,-2.576856163096132e-15,0.0,0.0
H2_stored,two_term_center,exact_ground,1,0.08,-4.656048199261145e-06,4.974817523458427e-08,17.3589273424777,-1.9069869305608782e-10,-1.906981517141304e-10,-1.906981517141304e-10,-1.9069590351250554e-10,-5.413419574173024e-16,0.0,-2.248201624865942e-15,-2.7895435822832444e-15,0.0,0.0
H2_stored,two_term_center,exact_ground,1,0.12,-4.656048199261145e-06,4.974817523458427e-08,17.3589273424777,-9.653296073435113e-10,-9.653292054601081e-10,-9.653292054601081e-10,-9.653270405252101e-10,-4.0188340311473713e-16,0.0,-2.1649348980190553e-15,-2.5668183011337924e-15,0.0,0.0
H2_stored,two_term_center,exact_ground,1,0.18,-4.656048199261145e-06,4.974817523458427e-08,17.3589273424777,-4.886041111576709e-09,-4.886039104176929e-09,-4.886039104176929e-09,-4.88603768555862e-09,-2.0073997805536102e-15,0.0,-1.4186183090594377e-15,-3.426018089613048e-15,0.0,0.0
