system_id,formula_id,sector_dimension,minimum_excitation_gap_hartree,d8_expectation_hartree,d4_second_order_mixing_hartree,reference_a8_hartree,component_identity_residual_hartree,mixing_absolute_fraction_of_components,net_to_absolute_components_ratio,mixing_to_net_a8_absolute_ratio,largest_group_absolute_mixing_share,dominant_group_excitation_gap_hartree,direct_a8_fit_stable,direct_fit_a8_maximum_relative_error,direct_fit_a8_relative_window_spread,direct_fit_a8_signs,direct_fit_a8_maximum_disagreement_over_epsilon_at_reference_time
H2,yoshida4,4,0.355278537197052,-9.742117955515938e-07,-2.2985182666823058e-07,-1.2040636222198264e-06,2.117582368135751e-21,0.19089674534346726,1.0000000000000018,0.19089674534346693,1.0,1.140197961597709,True,0.00041681620463228294,0.0005405545815347537,"[-1, -1, -1]",5.283656520567185e-07
H2,current_m3,4,0.355278537197052,5.930780775115615e-10,-3.96906769447621e-10,1.9617130806385887e-10,8.158068791304235e-23,0.40092206528893026,0.198155869422057,2.0232661614226353,1.0,1.140197961597709,False,2.8135693316517507,2.566855401129319,"[1, 1, 1]",5.810769609235371e-07
H2,two_term_center,4,0.355278537197052,1.939677507836308e-10,-2.081642459114776e-10,-1.4196495127942157e-11,9.535841499087872e-23,0.5176515363668145,0.03530307273386596,14.66307310610488,1.0,1.140197961597709,False,43.53930455658818,39.95350670017223,"[1, 1, 1]",6.507335115604422e-07
H2,m5_best,4,0.355278537197052,1.4064837162576466e-10,-8.242568500599317e-11,5.822268661977109e-11,4.006656092053728e-25,0.3694991979370257,0.26100160412594675,1.41569703824013,1.0,1.140197961597709,False,9.691634428089523,8.80447776002278,"[1, 1, 1]",5.940593185097093e-07
H4,yoshida4,36,0.23263021512018422,-6.623299670178003e-05,-9.05078264916623e-06,-7.528377935094618e-05,-8.131516293641283e-20,0.12022221422990326,0.9999999999999989,0.1202222142299034,0.26293072546432045,1.6148300439093695,True,0.0007526971013976971,0.0006421606705407881,"[-1, -1, -1]",5.965710904141035e-05
H4,current_m3,36,0.23263021512018422,2.2401912302006887e-08,-1.4310161499064878e-08,8.091750802939926e-09,2.0828407824085237e-21,0.3897944195853929,0.22041116082915743,1.7684876669540608,0.27239264234551785,2.0798111338616896,True,0.08282479503441285,0.09399249653415535,"[1, 1, 1]",7.05575376955971e-07
H4,two_term_center,36,0.23263021512018422,8.287922473901735e-09,-8.088158257566115e-09,1.9976421633215452e-10,3.465886766597186e-21,0.4939007318169922,0.01219853636580411,40.48852395124494,0.2729174651624228,2.0798111338616896,False,4.368365275051794,4.4887857905667,"[1, 1, 1]",9.187073462115171e-07
H4,m5_best,36,0.23263021512018422,4.927307851764583e-09,-2.8521797367281045e-09,2.075128115037904e-09,-1.4256457857351432e-21,0.3666282263817749,0.2667435472366336,1.3744595892943252,0.270674609004559,2.0798111338616896,False,0.7357289397322518,0.8276869358712796,"[1, 1, 1]",1.607323523823329e-06
