condition,state_id,direction_id,source_state_method,source_state_exact_overlap_probability,target_energy_error_hartree,direction_excitation_energy_hartree,excited_weight,phase_index,relative_phase_radians,normalization,energy_error_hartree,energy_variance_hartree2,hamiltonian_residual_2_norm,exact_ground_overlap_probability
N2_active_eq_sto3g,rhf_orthogonal_component__de0.05__phase1,rhf_orthogonal_component,rhf_determinant,0.916770108689891,0.05,1.8902665185601024,0.02645129642252097,1,1.5707963267948966,1.0,0.04999999999999982,0.11391555053065616,0.337513778282689,0.9735487035774792
N2_active_eq_sto3g,rhf_orthogonal_component__de0.05__phase2,rhf_orthogonal_component,rhf_determinant,0.916770108689891,0.05,1.8902665185601024,0.02645129642252097,2,3.141592653589793,1.0,0.04999999999999982,0.11391555053065616,0.337513778282689,0.9735487035774792
N2_active_eq_sto3g,rhf_orthogonal_component__de0.05__phase3,rhf_orthogonal_component,rhf_determinant,0.916770108689891,0.05,1.8902665185601024,0.02645129642252097,3,4.71238898038469,1.0,0.04999999999999982,0.11391555053065616,0.337513778282689,0.9735487035774792
N2_active_stretch150_sto3g,cisd_orthogonal_component__de0.001__phase0,cisd_orthogonal_component,cisd,0.9226094451522178,0.001,1.067379327902052,0.0009368740557918739,0,0.0,1.0000000000000002,0.0009999999999985576,0.001715747328322692,0.041421580466258066,0.9990631259442087
N2_active_stretch150_sto3g,cisd_orthogonal_component__de0.001__phase1,cisd_orthogonal_component,cisd,0.9226094451522178,0.001,1.067379327902052,0.0009368740557918739,1,1.5707963267948966,1.0,0.0009999999999981135,0.001715747328322692,0.041421580466258066,0.9990631259442089
N2_active_stretch150_sto3g,cisd_orthogonal_component__de0.001__phase2,cisd_orthogonal_component,cisd,0.9226094451522178,0.001,1.067379327902052,0.0009368740557918739,2,3.141592653589793,1.0,0.0009999999999994458,0.001715747328322692,0.041421580466258066,0.9990631259442082
N2_active_stretch150_sto3g,cisd_orthogonal_component__de0.001__phase3,cisd_orthogonal_component,cisd,0.9226094451522178,0.001,1.067379327902052,0.0009368740557918739,3,4.71238898038469,1.0,0.0009999999999981135,0.001715747328322692,0.041421580466258066,0.9990631259442089
N2_active_stretch150_sto3g,cisd_orthogonal_component__de0.005__phase0,cisd_orthogonal_component,cisd,0.9226094451522178,0.005,1.067379327902052,0.00468437027895937,0,0.0,1.0000000000000002,0.004999999999997229,0.008558736641615994,0.09251344032958667,0.9953156297210414
N2_active_stretch150_sto3g,cisd_orthogonal_component__de0.005__phase1,cisd_orthogonal_component,cisd,0.9226094451522178,0.005,1.067379327902052,0.00468437027895937,1,1.5707963267948966,1.0,0.004999999999999449,0.008558736641619547,0.09251344032960587,0.9953156297210409
N2_active_stretch150_sto3g,cisd_orthogonal_component__de0.005__phase2,cisd_orthogonal_component,cisd,0.9226094451522178,0.005,1.067379327902052,0.00468437027895937,2,3.141592653589793,1.0,0.004999999999999005,0.008558736641621323,0.09251344032961548,0.9953156297210405
N2_active_stretch150_sto3g,cisd_orthogonal_component__de0.005__phase3,cisd_orthogonal_component,cisd,0.9226094451522178,0.005,1.067379327902052,0.00468437027895937,3,4.71238898038469,1.0,0.004999999999999449,0.008558736641619547,0.09251344032960587,0.9953156297210409
N2_active_stretch150_sto3g,cisd_orthogonal_component__de0.01__phase0,cisd_orthogonal_component,cisd,0.9226094451522178,0.01,1.067379327902052,0.00936874055791874,0,0.0,1.0,0.009999999999999343,0.017067473283249868,0.13064254009797063,0.9906312594420815
N2_active_stretch150_sto3g,cisd_orthogonal_component__de0.01__phase1,cisd_orthogonal_component,cisd,0.9226094451522178,0.01,1.067379327902052,0.00936874055791874,1,1.5707963267948966,0.9999999999999999,0.010000000000000675,0.017067473283256973,0.13064254009799783,0.9906312594420813
N2_active_stretch150_sto3g,cisd_orthogonal_component__de0.01__phase2,cisd_orthogonal_component,cisd,0.9226094451522178,0.01,1.067379327902052,0.00936874055791874,2,3.141592653589793,1.0,0.009999999999999787,0.017067473283251644,0.13064254009797743,0.9906312594420815
