condition,formula,state_id,direction_id,target_energy_error_hartree,phase_index,relative_phase_radians,a4,a6,coefficient_relative_2_norm_error,predicted_time,exact_echo_predicted_time,predicted_time_relative_error,predicted_model_cost,exact_echo_predicted_model_cost,predicted_model_cost_relative_error,minimum_echo_magnitude,training_design_condition_number,training_maximum_absolute_residual_hartree
N2_active_eq_sto3g,current_m3,rhf_orthogonal_component__de0.01__phase0,rhf_orthogonal_component,0.01,0,0.0,-0.000366688742249341,0.00028312077934942743,1.8856448326136583,1.138072019280771,0.6621688081187646,0.7187037585084344,126894531.09967066,273623312.3402094,0.5362437139789595,0.9999999999463607,29.20924143389024,2.7692282572800867e-10
N2_active_eq_sto3g,current_m3,rhf_orthogonal_component__de0.01__phase1,rhf_orthogonal_component,0.01,1,1.5707963267948966,-0.00013609490354550278,0.0004569703352524281,2.53597560748889,0.6739594236722258,0.6621688081187646,0.01780605701884186,236098942.7262133,273623312.3402094,0.13713878869845786,0.9999999999494843,29.20924143389024,5.149391348011802e-09
N2_active_eq_sto3g,current_m3,rhf_orthogonal_component__de0.01__phase2,rhf_orthogonal_component,0.01,2,3.141592653589793,7.958676662497699e-06,-0.00024130902800834417,1.7932806065366733,0.6806222645944033,0.6621688081187646,0.02786820558350578,246639222.91250178,273623312.3402094,0.09861765504160325,0.9999999999513286,29.20924143389024,2.7781221004335834e-10
N2_active_eq_sto3g,current_m3,rhf_orthogonal_component__de0.01__phase3,rhf_orthogonal_component,0.01,3,4.71238898038469,-0.00022263516780098483,-0.0004151585297237227,2.467082125031254,0.5350195938538761,0.6621688081187646,0.19201933510900648,327368964.53255343,273623312.3402094,0.19642205093080434,0.9999999999479642,29.20924143389024,5.150283347291486e-09
N2_active_eq_sto3g,current_m3,rhf_orthogonal_component__de0.05__phase0,rhf_orthogonal_component,0.05,0,0.0,-0.0006128210611485235,0.0006271169745950767,4.300088663220523,0.9885500303507275,0.6621688081187646,0.49289730689553135,146085126.82030022,273623312.3402094,0.4661086236736096,0.999999999943901,29.20924143389024,6.391862201966931e-10
N2_active_eq_sto3g,current_m3,rhf_orthogonal_component__de0.05__phase1,rhf_orthogonal_component,0.05,1,1.5707963267948966,-0.00010271161882403727,0.0010116991748099055,5.707671099645671,0.5555960143488362,0.6621688081187646,0.1609450527769556,297133532.5615625,273623312.3402094,0.08592184642557665,0.9999999999503685,29.20924143389024,1.1417847148037739e-08
N2_active_eq_sto3g,current_m3,rhf_orthogonal_component__de0.05__phase2,rhf_orthogonal_component,0.05,2,3.141592653589793,0.00021595730274521878,-0.0005330033622977913,3.838267775182982,0.6907145089324077,0.6621688081187646,0.04310940120351203,221163691.52773556,273623312.3402094,0.1917220443090325,0.9999999999547293,29.20924143389024,5.879647240056007e-10
N2_active_eq_sto3g,current_m3,rhf_orthogonal_component__de0.05__phase3,rhf_orthogonal_component,0.05,3,4.71238898038469,-0.0002941521387752095,-0.0009175855646784104,5.36331251034343,0.4816515445066303,0.6621688081187646,0.2726151721416592,361736784.74169785,273623312.3402094,0.3220247267964236,0.9999999999470898,29.20924143389024,1.136662138722577e-08
N2_active_eq_sto3g,yoshida4,cisd_orthogonal_component__de0.001__phase0,cisd_orthogonal_component,0.001,0,0.0,-0.06476532057012656,0.018881603866230865,0.018677449288439396,0.14928202332655796,0.14978236827717722,0.0033404796330457343,523427706.5797916,521673365.26555234,0.003362911413631764,0.9999999999999927,29.20924143389023,6.246551423318296e-14
N2_active_eq_sto3g,yoshida4,cisd_orthogonal_component__de0.001__phase1,cisd_orthogonal_component,0.001,1,1.5707963267948966,-0.06383449535705601,0.02536256189895571,0.11086906510513245,0.14995412848410625,0.14978236827717722,0.001146731814329227,521217155.92646533,521673365.26555234,0.0008745114653395669,0.9999999999999941,29.20924143389023,9.169798657586594e-12
N2_active_eq_sto3g,yoshida4,cisd_orthogonal_component__de0.001__phase2,cisd_orthogonal_component,0.001,2,3.141592653589793,-0.06296432621981823,0.01711487987546873,0.01933241927524816,0.15032005240321586,0.14978236827717722,0.0035897691579001023,519796624.4280675,521673365.26555234,0.003597540074773642,0.9999999999999936,29.20924143389023,3.250572161369401e-14
N2_active_eq_sto3g,yoshida4,cisd_orthogonal_component__de0.001__phase3,cisd_orthogonal_component,0.001,3,4.71238898038469,-0.06389515179620436,0.010633992105116338,0.11102253723489908,0.1496404794105837,0.14978236827717722,0.0009473001944457771,522023506.16323453,521673365.26555234,0.0006711879904084395,0.9999999999999934,29.20924143389023,9.262283440181147e-12
N2_active_eq_sto3g,yoshida4,cisd_orthogonal_component__de0.005__phase0,cisd_orthogonal_component,0.005,0,0.0,-0.0657755888341932,0.019951267286024095,0.040839678209840614,0.14871446786018386,0.14978236827717722,0.0071296804108290646,525429168.1226053,521673365.26555234,0.00719952964273185,0.9999999999999932,29.20924143389023,8.334457653333814e-14
N2_active_eq_sto3g,yoshida4,cisd_orthogonal_component__de0.005__phase1,cisd_orthogonal_component,0.005,1,1.5707963267948966,-0.06369578149245315,0.03443166407543586,0.24751078154192352,0.1502080348769578,0.14978236827717722,0.0028419005833375532,520505459.04722124,521673365.26555234,0.00223876911510823,0.999999999999993,29.20924143389023,2.0553225846741046e-11
N2_active_eq_sto3g,yoshida4,cisd_orthogonal_component__de0.005__phase2,cisd_orthogonal_component,0.005,2,3.141592653589793,-0.06175150932021813,0.016004269447410808,0.044104106174037414,0.15103696457126736,0.14978236827717722,0.008376128035100017,517305083.8906271,521673365.26555234,0.008373594792790762,0.9999999999999933,29.20924143389023,7.76908741265364e-15
N2_active_eq_sto3g,yoshida4,cisd_orthogonal_component__de0.005__phase3,cisd_orthogonal_component,0.005,3,4.71238898038469,-0.06383131254151238,0.0015230793429224783,0.24828154266179162,0.14951352621415792,0.14978236827717722,0.0017948845789499401,522310597.57121235,521673365.26555234,0.0012215158911470514,0.9999999999999946,29.20924143389023,2.064139023789118e-11
N2_active_eq_sto3g,yoshida4,cisd_orthogonal_component__de0.01__phase0,cisd_orthogonal_component,0.01,0,0.0,-0.06647969698778536,0.020739780383879844,0.05675623349071039,0.14832614043582262,0.14978236827717722,0.00972229146931236,526809122.6439495,521673365.26555234,0.009844775908355752,0.9999999999999925,29.20924143389023,1.0432842035601914e-13
N2_active_eq_sto3g,yoshida4,cisd_orthogonal_component__de0.01__phase1,cisd_orthogonal_component,0.01,1,1.5707963267948966,-0.06354121040309112,0.04119953355474443,0.3494921005843366,0.15043206992947392,0.14978236827717722,0.004337637732462651,519863954.6699468,521673365.26555234,0.00346847417576035,0.9999999999999933,29.20924143389023,2.9045020936335948e-11
N2_active_eq_sto3g,yoshida4,cisd_orthogonal_component__de0.01__phase2,cisd_orthogonal_component,0.01,2,3.141592653589793,-0.060794209143088154,0.015163391754198641,0.06329321868480257,0.15161945570780921,0.14978236827717722,0.012265044622824961,515311554.13018703,521673365.26555234,0.01219500852248201,0.9999999999999934,29.20924143389023,4.978480132816223e-15
N2_active_eq_sto3g,yoshida4,cisd_orthogonal_component__de0.01__phase3,cisd_orthogonal_component,0.01,3,4.71238898038469,-0.06373269811988595,-0.00529588855913441,0.3510168851441026,0.14944631569840308,0.14978236827717722,0.002243605723687536,522420532.69484127,521673365.26555234,0.0014322514412989928,0.9999999999999936,29.20924143389023,2.914712976688715e-11
