formula_id,formal_order,variant,degree,word,signed_residual,absolute_residual
paper_new4_printed_registry,4,exact_printed_decimal_literals,4,XYYX,0.00000000061217802689679233333333333333333333333333333333333333333333333333333333324484326,0.00000000061217802689679233333333333333333333333333333333333333333333333333333333324484326
paper_new4_printed_registry,4,exact_printed_decimal_literals,4,XYYY,0.000000000306089013448396166666666666666666666666666666666666666666666666666666666655366,0.000000000306089013448396166666666666666666666666666666666666666666666666666666666655366
paper_new4_printed_registry,4,exact_printed_decimal_literals,4,YXXX,-0.00000000015304450672419808333333333333333333333333333333333333333333333333333333339357174,0.00000000015304450672419808333333333333333333333333333333333333333333333333333333339357174
paper_new4_printed_registry,4,exact_printed_decimal_literals,4,YXXY,-0.00000000030608901344839616666666666666666666666666666666666666666666666666666666678714347,0.00000000030608901344839616666666666666666666666666666666666666666666666666666666678714347
paper_new4_printed_registry,4,exact_printed_decimal_literals,4,YXYX,-0.00000000030608901344839616666666666666666666666666666666666666666666666666666666678714347,0.00000000030608901344839616666666666666666666666666666666666666666666666666666666678714347
paper_new4_printed_registry,4,exact_printed_decimal_literals,4,YXYY,-0.00000000030608901344839616666666666666666666666666666666666666666666666666666666685303221,0.00000000030608901344839616666666666666666666666666666666666666666666666666666666685303221
paper_new4_printed_registry,4,exact_printed_decimal_literals,4,YYXX,0.00000000015304450672419808333333333333333333333333333333333333333333333333333333313001679,0.00000000015304450672419808333333333333333333333333333333333333333333333333333333313001679
paper_new4_printed_registry,4,exact_printed_decimal_literals,4,YYXY,-0.00000000030608901344839616666666666666666666666666666666666666666666666666666666672125474,0.00000000030608901344839616666666666666666666666666666666666666666666666666666666672125474
paper_new4_printed_registry,4,exact_printed_decimal_literals,4,YYYX,0.00000000030608901344839616666666666666666666666666666666666666666666666666666666658947726,0.00000000030608901344839616666666666666666666666666666666666666666666666666666666658947726
paper_new4_printed_registry,4,exact_printed_decimal_literals,4,YYYY,1.9766621143557231045653576346131285639456177591940951656395805672077770545568299e-82,1.9766621143557231045653576346131285639456177591940951656395805672077770545568299e-82
paper_new4_projected,4,stored_float_binary,0,I,0.0,0.0
paper_new4_projected,4,stored_float_binary,1,X,0.0,0.0
paper_new4_projected,4,stored_float_binary,1,Y,0.0,0.0
paper_new4_projected,4,stored_float_binary,2,XX,0.0,0.0
paper_new4_projected,4,stored_float_binary,2,XY,0.0,0.0
paper_new4_projected,4,stored_float_binary,2,YX,0.0,0.0
paper_new4_projected,4,stored_float_binary,2,YY,0.0,0.0
paper_new4_projected,4,stored_float_binary,3,XXX,2.6355494858076308060871435128175047519274903455921268875194407562770360727424399e-82,2.6355494858076308060871435128175047519274903455921268875194407562770360727424399e-82
paper_new4_projected,4,stored_float_binary,3,XXY,-0.00000000000000047844736200841246697528971212445075071848018796067808176185875630546838836811859,0.00000000000000047844736200841246697528971212445075071848018796067808176185875630546838836811859
paper_new4_projected,4,stored_float_binary,3,XYX,0.00000000000000095689472401682493395057942424890150143696037592135616352371751261120033168481794,0.00000000000000095689472401682493395057942424890150143696037592135616352371751261120033168481794
