condition,formula,state_id,direction_id,target_energy_error_hartree,phase_index,relative_phase_radians,a4,a6,coefficient_relative_2_norm_error,predicted_time,exact_echo_predicted_time,predicted_time_relative_error,predicted_model_cost,exact_echo_predicted_model_cost,predicted_model_cost_relative_error,minimum_echo_magnitude,training_design_condition_number,training_maximum_absolute_residual_hartree
N2_active_stretch150_sto3g,current_m3,cisd_orthogonal_component__de0.005__phase3,cisd_orthogonal_component,0.005,3,4.71238898038469,-1.8279680617433583e-05,-4.468543817442579e-06,0.2922292639220184,1.0594265607277253,1.1737059952182491,0.09736632083000796,165110655.49920905,153231627.32643315,0.07752334410356232,0.9999999997809854,29.20924143389023,2.3276996344500836e-10
N2_active_stretch150_sto3g,current_m3,cisd_orthogonal_component__de0.01__phase0,cisd_orthogonal_component,0.01,0,0.0,-2.8764126062859015e-05,-4.556835480009059e-06,0.6135295420526626,0.9778151203179968,1.1737059952182491,0.16689944134078205,180183344.8323847,153231627.32643315,0.17588873769861912,0.9999999997453262,29.20924143389023,1.349357656276673e-09
N2_active_stretch150_sto3g,current_m3,cisd_orthogonal_component__de0.01__phase1,cisd_orthogonal_component,0.01,1,1.5707963267948966,-1.764731735472685e-05,5.567640018275098e-06,0.25094620626347414,1.7803471326110816,1.1737059952182491,0.5168595371109341,80159369.46465601,153231627.32643315,0.47687451433318984,0.9999999997874663,29.20924143389023,6.575076385545444e-10
N2_active_stretch150_sto3g,current_m3,cisd_orthogonal_component__de0.01__phase2,cisd_orthogonal_component,0.01,2,3.141592653589793,-6.480074549411985e-06,2.8641396357237915e-06,0.66022673046001,1.644230490607768,1.1737059952182491,0.40088786911412644,92132238.16462342,153231627.32643315,0.39873876058007385,0.9999999998206831,29.20924143389023,9.718730848879276e-10
N2_active_stretch150_sto3g,current_m3,cisd_orthogonal_component__de0.01__phase3,cisd_orthogonal_component,0.01,3,4.71238898038469,-1.7596883240099672e-05,-7.2603359224441166e-06,0.4443687255730171,1.0295101718831263,1.1737059952182491,0.1228551476456502,168697165.65240797,153231627.32643315,0.10092915278533332,0.9999999997778364,29.20924143389023,2.8002057960735404e-10
N2_active_stretch150_sto3g,current_m3,cisd_orthogonal_component__de0.05__phase0,cisd_orthogonal_component,0.05,0,0.0,-3.665700919005637e-05,-1.6375915667847984e-05,1.3338140029728947,0.8755373682406683,1.1737059952182491,0.2540403032721468,199131967.2924696,153231627.32643315,0.29954873394546544,0.9999999996874238,29.20924143389023,3.448507917046287e-09
N2_active_stretch150_sto3g,current_m3,cisd_orthogonal_component__de0.05__phase1,cisd_orthogonal_component,0.05,1,1.5707963267948966,-1.2273781885971932e-05,5.830761183606991e-06,0.42972833817378325,1.5048938850301823,1.1737059952182491,0.28217278531524337,97760983.62339255,153231627.32643315,0.3620051856844808,0.9999999997793658,29.20924143389023,1.93102571500267e-09
N2_active_stretch150_sto3g,current_m3,cisd_orthogonal_component__de0.05__phase2,cisd_orthogonal_component,0.05,2,3.141592653589793,1.2220065967590728e-05,-9.900491398593093e-08,1.6521639929640086,1.276744829594951,1.1737059952182491,0.08778930566640075,139907658.0173387,153231627.32643315,0.08695312802956845,0.9999999998534493,29.20924143389023,1.6427966932996285e-09
N2_active_stretch150_sto3g,current_m3,cisd_orthogonal_component__de0.05__phase3,cisd_orthogonal_component,0.05,3,4.71238898038469,-1.2163161159881859e-05,-2.230568229180825e-05,1.2919072546701862,0.9446202231068662,1.1737059952182491,0.1951815642458099,179900218.1057185,153231627.32643315,0.17404103346414623,0.9999999997581102,29.20924143389023,1.253122966831395e-10
N2_active_stretch150_sto3g,current_m3,rhf_orthogonal_component__de0.001__phase0,rhf_orthogonal_component,0.001,0,0.0,-2.83225259186431e-05,7.688026607634963e-06,0.6260825828367864,1.9193910142273696,1.1737059952182491,0.6353252194732644,74356193.74673092,153231627.32643315,0.5147464329388862,0.9999999997681973,29.20924143389023,5.066542537397123e-10
N2_active_stretch150_sto3g,current_m3,rhf_orthogonal_component__de0.001__phase1,rhf_orthogonal_component,0.001,1,1.5707963267948966,-1.655096015385719e-05,8.093887054758076e-06,0.3964437853858062,1.4488079740455915,1.1737059952182491,0.2343874700718278,99711019.79409446,153231627.32643315,0.34927911728250727,0.9999999997916407,29.20924143389023,3.5504278414738063e-09
N2_active_stretch150_sto3g,current_m3,rhf_orthogonal_component__de0.001__phase2,rhf_orthogonal_component,0.001,2,3.141592653589793,-1.0326517734321858e-05,-5.153756354070835e-06,0.5545505139361422,1.1300901249849296,1.1737059952182491,0.03716081404628868,152709276.67515543,153231627.32643315,0.0034088958029855343,0.9999999998024262,29.20924143389023,4.899107464440699e-10
N2_active_stretch150_sto3g,current_m3,rhf_orthogonal_component__de0.001__phase3,rhf_orthogonal_component,0.001,3,4.71238898038469,-2.2098083533676633e-05,-5.559616743863589e-06,0.3938831577894432,1.0143470706879183,1.1737059952182491,0.13577414205905824,172585956.1913943,153231627.32643315,0.12630766378099034,0.9999999997788863,29.20924143389023,3.5336842668761023e-09
N2_active_stretch150_sto3g,current_m3,rhf_orthogonal_component__de0.005__phase0,rhf_orthogonal_component,0.005,0,0.0,-4.080824180304254e-05,1.665718595352564e-05,1.4469608217992012,1.5651950210574568,1.1737059952182491,0.33354948124501216,91180681.35102074,153231627.32643315,0.4049486849292786,0.9999999997438987,29.20924143389023,1.1945500412259544e-09
N2_active_stretch150_sto3g,current_m3,rhf_orthogonal_component__de0.005__phase1,rhf_orthogonal_component,0.005,1,1.5707963267948966,-1.4541802368976677e-05,1.756280162295258e-05,0.9125241886788803,1.1520444220822381,1.1737059952182491,0.018455706304868147,137169653.56458297,153231627.32643315,0.104821530920852,0.9999999997959441,29.20924143389023,7.986253823195449e-09
N2_active_stretch150_sto3g,current_m3,rhf_orthogonal_component__de0.005__phase2,rhf_orthogonal_component,0.005,2,3.141592653589793,-6.529161079866766e-07,-1.1997277732999548e-05,1.1872600652771983,1.1069063872501717,1.1737059952182491,0.05691340782122889,150726426.86448544,153231627.32643315,0.016349108246503263,0.9999999998201217,29.20924143389023,1.029136711989094e-09
N2_active_stretch150_sto3g,current_m3,rhf_orthogonal_component__de0.005__phase3,rhf_orthogonal_component,0.005,3,4.71238898038469,-2.6919355722496836e-05,-1.2902892824516956e-05,0.8618461984300089,0.9302767490032913,1.1737059952182491,0.20740223463687135,186851634.29526895,153231627.32643315,0.21940644732052772,0.9999999997676013,29.20924143389023,7.820844537697697e-09
N2_active_stretch150_sto3g,current_m3,rhf_orthogonal_component__de0.01__phase0,rhf_orthogonal_component,0.01,0,0.0,-5.080696931927081e-05,2.386652154844902e-05,2.10517997954418,1.4590533126910021,1.1737059952182491,0.24311652035115738,97813223.85710049,153231627.32643315,0.3616642623736773,0.9999999997242635,29.20924143389023,1.7438385520538427e-09
N2_active_stretch150_sto3g,current_m3,rhf_orthogonal_component__de0.01__phase1,rhf_orthogonal_component,0.01,1,1.5707963267948966,-1.3759104291077715e-05,2.5143859339725606e-05,1.3166203531158907,1.0567920450760484,1.1737059952182491,0.09961093375897834,152089644.69730476,153231627.32643315,0.007452656145820358,0.9999999997973058,29.20924143389023,1.132329831522884e-08
N2_active_stretch150_sto3g,current_m3,rhf_orthogonal_component__de0.01__phase2,rhf_orthogonal_component,0.01,2,3.141592653589793,5.830668277556125e-06,-1.6549564898244745e-05,1.6102715137426764,1.096661048604761,1.1737059952182491,0.06564245810055847,149187981.20378125,153231627.32643315,0.026389109044946846,0.9999999998315116,29.20924143389023,1.3925858687528586e-09
N2_active_stretch150_sto3g,current_m3,rhf_orthogonal_component__de0.01__phase3,rhf_orthogonal_component,0.01,3,4.71238898038469,-3.121719675438544e-05,-1.782690263723922e-05,1.2066817050594385,0.8892953944216484,1.1737059952182491,0.24231843575418988,195190836.73397171,153231627.32643315,0.2738286484300778,0.9999999997575244,29.20924143389023,1.097204357035048e-08
N2_active_stretch150_sto3g,current_m3,rhf_orthogonal_component__de0.05__phase0,rhf_orthogonal_component,0.05,0,0.0,-9.850833810399342e-05,5.850047078114067e-05,5.252910387898229,1.2976453204315892,1.1737059952182491,0.10559656823623342,109977484.49052075,153231627.32643315,0.28227947187278135,0.9999999996299626,29.20924143389023,4.3501287429794466e-09
N2_active_stretch150_sto3g,current_m3,rhf_orthogonal_component__de0.05__phase1,rhf_orthogonal_component,0.05,1,1.5707963267948966,-1.7450173679347573e-05,6.129519734328103e-05,3.2210335042604683,0.8907004694358761,1.1737059952182491,0.24112130885873895,182723714.61981544,153231627.32643315,0.1924673633502212,0.999999999784507,29.20924143389023,2.5309320105771202e-08
N2_active_stretch150_sto3g,current_m3,rhf_orthogonal_component__de0.05__phase2,rhf_orthogonal_component,0.05,2,3.141592653589793,2.5410892844190704e-05,-2.9927129185516878e-05,2.876399057820733,1.0798001484340278,1.1737059952182491,0.0800079808459696,143797328.4675558,153231627.32643315,0.06156887467349825,0.9999999998599939,29.20924143389023,2.5121564431963045e-09
N2_active_stretch150_sto3g,current_m3,rhf_orthogonal_component__de0.05__phase3,rhf_orthogonal_component,0.05,3,4.71238898038469,-5.564727152129164e-05,-3.272185599189915e-05,2.670670961087495,0.7850856641997568,1.1737059952182491,0.3311053471667995,221879284.65398,153231627.32643315,0.44799927094231684,0.9999999997009407,29.20924143389023,2.347134713153564e-08
N2_active_stretch150_sto3g,yoshida4,cisd_orthogonal_component__de0.001__phase0,cisd_orthogonal_component,0.001,0,0.0,-0.007131062751476277,0.002663091484328925,0.0438721279543356,0.26091149237157624,0.2636422883514542,0.010357958872810324,296601621.83974427,293542341.4973331,0.010421938882159365,0.9999999999997559,29.20924143389023,2.2579989627404657e-13
N2_active_stretch150_sto3g,yoshida4,cisd_orthogonal_component__de0.001__phase1,cisd_orthogonal_component,0.001,1,1.5707963267948966,-0.006940401225453108,0.0026447541432734123,0.02127751042515295,0.26277218178923817,0.2636422883514542,0.0033003300330033403,294532023.0375623,293542341.4973331,0.003371512045522662,0.9999999999997745,29.20924143389023,4.213079626850552e-12
N2_active_stretch150_sto3g,yoshida4,cisd_orthogonal_component__de0.001__phase2,cisd_orthogonal_component,0.001,2,3.141592653589793,-0.00675218701044164,0.002444476434500535,0.01654087444343364,0.2644856224040636,0.2636422883514542,0.003198781416603236,292588234.53759766,293542341.4973331,0.003250321418261648,0.9999999999997902,29.20924143389023,4.4960838150786287e-13
N2_active_stretch150_sto3g,yoshida4,cisd_orthogonal_component__de0.001__phase3,cisd_orthogonal_component,0.001,3,4.71238898038469,-0.006942848487681465,0.002462810125722005,0.016074350771843163,0.2625713879671884,0.2636422883514542,0.004061944656003846,294697489.5829905,293542341.4973331,0.003935200897305258,0.9999999999997702,29.20924143389023,3.535996915544967e-12
N2_active_stretch150_sto3g,yoshida4,cisd_orthogonal_component__de0.005__phase0,cisd_orthogonal_component,0.005,0,0.0,-0.007361371482085182,0.0028084065426821686,0.08107989041554464,0.25886339538666775,0.2636422883514542,0.01812642802741815,298957155.98156327,293542341.4973331,0.01844645122270827,0.9999999999997292,29.20924143389023,5.190339301050089e-14
N2_active_stretch150_sto3g,yoshida4,cisd_orthogonal_component__de0.005__phase1,cisd_orthogonal_component,0.005,1,1.5707963267948966,-0.006935839665924944,0.0027674793726256523,0.03572822137801755,0.2629328168468781,0.2636422883514542,0.0026910383346026023,294387826.06760526,293542341.4973331,0.0028802814815722666,0.9999999999997697,29.20924143389023,8.954563113672953e-12
N2_active_stretch150_sto3g,yoshida4,cisd_orthogonal_component__de0.005__phase2,cisd_orthogonal_component,0.005,2,3.141592653589793,-0.0065157699262842345,0.0023204828528505766,0.05282325201391152,0.26685498950425185,0.2636422883514542,0.012185833968012316,289990090.01302415,293542341.4973331,0.012101325710591637,0.9999999999998063,29.20924143389023,5.611919374774103e-13
N2_active_stretch150_sto3g,yoshida4,cisd_orthogonal_component__de0.005__phase3,cisd_orthogonal_component,0.005,3,4.71238898038469,-0.0069413017013885865,0.0023614072868428752,0.026064499201166522,0.2624910704383684,0.2636422883514542,0.004366590505204382,294757404.5317192,293542341.4973331,0.004139310970227239,0.9999999999997626,29.20924143389023,8.340175228324646e-12
N2_active_stretch150_sto3g,yoshida4,cisd_orthogonal_component__de0.01__phase0,cisd_orthogonal_component,0.01,0,0.0,-0.007531275031140923,0.0029219819406116764,0.10902052603769757,0.2574042936131055,0.2636422883514542,0.023660827621223568,300656580.90833867,293542341.4973331,0.024235820204732583,0.9999999999997072,29.20924143389023,8.706626163841285e-14
N2_active_stretch150_sto3g,yoshida4,cisd_orthogonal_component__de0.01__phase1,cisd_orthogonal_component,0.01,1,1.5707963267948966,-0.006930899904901488,0.002864234276627247,0.048179143762127244,0.26308006564971465,0.2636422883514542,0.002132520944402083,294258941.31460625,293542341.4973331,0.0024412144892549392,0.9999999999997655,29.20924143389023,1.2471049433717925e-11
N2_active_stretch150_sto3g,yoshida4,cisd_orthogonal_component__de0.01__phase2,cisd_orthogonal_component,0.01,2,3.141592653589793,-0.0063382312963338044,0.002233580730540525,0.07983263488405691,0.2687156789219138,0.2636422883514542,0.0192434628078193,287987983.9834893,293542341.4973331,0.018921827377650358,0.9999999999998155,29.20924143389023,6.276872008986394e-13
N2_active_stretch150_sto3g,yoshida4,cisd_orthogonal_component__de0.01__phase3,cisd_orthogonal_component,0.01,3,4.71238898038469,-0.006938606270620425,0.0022913189524335184,0.034502580224048916,0.26245091167395845,0.2636422883514542,0.004518913429804372,294780866.9494272,293542341.4973331,0.004219239533814756,0.9999999999997555,29.20924143389023,1.1932725200789015e-11
N2_active_stretch150_sto3g,yoshida4,cisd_orthogonal_component__de0.05__phase0,cisd_orthogonal_component,0.05,0,0.0,-0.00821260267872856,0.0034393839218820076,0.22587487992084862,0.25196947416295623,0.2636422883514542,0.04427519675044422,307167971.8924714,293542341.4973331,0.04641793863752386,0.9999999999995897,29.20924143389023,8.152954251785201e-13
N2_active_stretch150_sto3g,yoshida4,cisd_orthogonal_component__de0.05__phase1,cisd_orthogonal_component,0.05,1,1.5707963267948966,-0.006895760524119986,0.003312726470026912,0.1083774865211699,0.26388324093791404,0.2636422883514542,0.0009139375476010514,293520213.6320345,293542341.4973331,7.538219251690403e-05,0.9999999999997186,29.20924143389023,2.673389407481632e-11
N2_active_stretch150_sto3g,yoshida4,cisd_orthogonal_component__de0.05__phase2,cisd_orthogonal_component,0.05,2,3.141592653589793,-0.005595821439256337,0.0019294678942586966,0.18941971245717265,0.27732304076045067,0.2636422883514542,0.05189134298045173,279080451.4333205,293542341.4973331,0.04926679398359968,0.9999999999998274,29.20924143389023,7.559677030732356e-13
N2_active_stretch150_sto3g,yoshida4,cisd_orthogonal_component__de0.05__phase3,cisd_orthogonal_component,0.05,3,4.71238898038469,-0.006912663576551291,0.002056124437008381,0.064864919876035,0.2624776841835651,0.2636422883514542,0.0044173648134042676,294673765.6668409,293542341.4973331,0.003854381496503967,0.9999999999996966,29.20924143389023,2.6791424832061767e-11
N2_active_stretch150_sto3g,yoshida4,rhf_orthogonal_component__de0.001__phase0,rhf_orthogonal_component,0.001,0,0.0,-0.007167798675718967,0.002727652204111838,0.05257412095145155,0.2606169947659031,0.2636422883514542,0.011474993653211474,296950719.04669714,293542341.4973331,0.01161119561824786,0.9999999999997575,29.20924143389023,5.626338568042352e-13
N2_active_stretch150_sto3g,yoshida4,rhf_orthogonal_component__de0.001__phase1,rhf_orthogonal_component,0.001,1,1.5707963267948966,-0.006933875677141678,0.002527420657628754,0.012486048134163567,0.2627186367700249,0.2636422883514542,0.0035034272658035492,294549410.8665039,293542341.4973331,0.0034307465288783145,0.9999999999997705,29.20924143389023,1.1473796811206883e-12
N2_active_stretch150_sto3g,yoshida4,rhf_orthogonal_component__de0.001__phase2,rhf_orthogonal_component,0.001,2,3.141592653589793,-0.006700095399727584,0.002389649942801598,0.026883693185256588,0.26498091383178657,0.2636422883514542,0.005077430820005224,292043428.1092837,293542341.4973331,0.005106293628386327,0.9999999999997835,29.20924143389023,1.7147007918325342e-13
N2_active_stretch150_sto3g,yoshida4,rhf_orthogonal_component__de0.001__phase3,rhf_orthogonal_component,0.001,3,4.71238898038469,-0.006934018414734073,0.0025898828613551477,0.015416412695209486,0.2627855680440415,0.2636422883514542,0.0032495557248032325,294503373.6306422,293542341.4973331,0.00327391315476655,0.9999999999997701,29.20924143389023,4.158650029331512e-13
N2_active_stretch150_sto3g,yoshida4,rhf_orthogonal_component__de0.005__phase0,rhf_orthogonal_component,0.005,0,0.0,-0.007421985873266398,0.0029659056925679193,0.0998739972521526,0.2584350352329614,0.2636422883514542,0.019751205889819712,299484628.10722953,293542341.4973331,0.020243371295552537,0.9999999999997294,29.20924143389023,8.864966097900283e-13
N2_active_stretch150_sto3g,yoshida4,rhf_orthogonal_component__de0.005__phase1,rhf_orthogonal_component,0.005,1,1.5707963267948966,-0.00690002269684964,0.0025191214362336204,0.00786494886784452,0.26305329314010795,0.2636422883514542,0.0022340695608022987,294181424.6776549,293542341.4973331,0.002177141386356496,0.9999999999997606,29.20924143389023,2.1940491505868594e-12
N2_active_stretch150_sto3g,yoshida4,rhf_orthogonal_component__de0.005__phase2,rhf_orthogonal_component,0.005,2,3.141592653589793,-0.0063783779663728005,0.002211708955792627,0.07674432162923572,0.26824716000379745,0.2636422883514542,0.017466362020817527,288479408.0585304,293542341.4973331,0.01724771088551369,0.9999999999997882,29.20924143389023,1.2764495029909332e-14
N2_active_stretch150_sto3g,yoshida4,rhf_orthogonal_component__de0.005__phase3,rhf_orthogonal_component,0.005,3,4.71238898038469,-0.006900341028818897,0.0026584855600563307,0.02004666857107298,0.2631871556881412,0.2636422883514542,0.0017263264788016652,294077963.40229493,293542341.4973331,0.0018246836290454205,0.9999999999997563,29.20924143389023,1.2940395966550579e-12
N2_active_stretch150_sto3g,yoshida4,rhf_orthogonal_component__de0.01__phase0,rhf_orthogonal_component,0.01,0,0.0,-0.007593960960495437,0.0031583718159516358,0.13479225587817645,0.25704286473341575,0.2636422883514542,0.025031733942625034,301143991.1674898,293542341.4973331,0.02589626297651426,0.999999999999701,29.20924143389023,1.1726028134595445e-12
N2_active_stretch150_sto3g,yoshida4,rhf_orthogonal_component__de0.01__phase1,rhf_orthogonal_component,0.01,1,1.5707963267948966,-0.006857750809398731,0.002528203968140427,0.0021184251274760633,0.26349503954861764,0.2636422883514542,0.0005585173902006302,293704940.59716237,293542341.4973331,0.0005539204293316669,0.9999999999997439,29.20924143389023,3.01530425045435e-12
N2_active_stretch150_sto3g,yoshida4,rhf_orthogonal_component__de0.01__phase2,rhf_orthogonal_component,0.01,2,3.141592653589793,-0.006121989746129846,0.0020946099793551875,0.11504652464577982,0.27103150100288875,0.2636422883514542,0.028027418126428172,285522428.6926125,293542341.4973331,0.027321144758237326,0.999999999999784,29.20924143389023,5.642329845990376e-14
N2_active_stretch150_sto3g,yoshida4,rhf_orthogonal_component__de0.01__phase3,rhf_orthogonal_component,0.01,3,4.71238898038469,-0.006858199880914191,0.002724777047718191,0.02760235108942936,0.2636824471158642,0.2636422883514542,0.00015232292460032326,293557678.2078372,293542341.4973331,5.2247012904071966e-05,0.9999999999997402,29.20924143389023,1.9048139354241435e-12
N2_active_stretch150_sto3g,yoshida4,rhf_orthogonal_component__de0.05__phase0,rhf_orthogonal_component,0.05,0,0.0,-0.008130608787064347,0.004091708866624259,0.2781578997894781,0.25312069207604204,0.2636422883514542,0.03990860624523984,305955246.6480422,293542341.4973331,0.042286591731169,0.999999999999526,29.20924143389023,2.7428811666749134e-12
N2_active_stretch150_sto3g,yoshida4,rhf_orthogonal_component__de0.05__phase1,rhf_orthogonal_component,0.05,1,1.5707963267948966,-0.006519831926439527,0.002712944295713644,0.051307960957020046,0.2672431908935482,0.2636422883514542,0.013658288905813665,289712612.2927812,293542341.4973331,0.013046598950655075,0.9999999999996206,29.20924143389023,6.783332044262317e-12
N2_active_stretch150_sto3g,yoshida4,rhf_orthogonal_component__de0.05__phase2,rhf_orthogonal_component,0.05,2,3.141592653589793,-0.004910037776229533,0.0017642780943838304,0.28474487180780395,0.28686744043522033,0.2636422883514542,0.08809342472708837,269895819.8436903,293542341.4973331,0.0805557437915908,0.9999999999997118,29.20924143389023,4.997836447174253e-14
N2_active_stretch150_sto3g,yoshida4,rhf_orthogonal_component__de0.05__phase3,rhf_orthogonal_component,0.05,3,4.71238898038469,-0.006520814478505658,0.0031430330379306538,0.0956682986758086,0.26771170981166453,0.2636422883514542,0.015435389692815438,289365188.9174834,293542341.4973331,0.014230153505427667,0.9999999999996128,29.20924143389023,3.979876313163473e-12
CO_active_eq_sto3g,current_m3,cisd_orthogonal_component__de0.001__phase0,cisd_orthogonal_component,0.001,0,0.0,-0.00015570617412919647,-1.2054978005772311e-05,0.17159336225247077,0.6648054355078431,0.6925655636201312,0.040083032669401386,535367765.4867389,517582758.92822504,0.034361667292283515,0.9999999999229969,29.20924143389023,1.45464818575626e-10
CO_active_eq_sto3g,current_m3,cisd_orthogonal_component__de0.001__phase1,cisd_orthogonal_component,0.001,1,1.5707963267948966,-0.0001470734033486103,1.835801106507017e-05,0.04992426281014728,0.6976315302793404,0.6925655636201312,0.007314782780605933,515273082.75287586,517582758.92822504,0.004462428733391199,0.9999999999236258,29.20924143389023,2.578491752046983e-10
CO_active_eq_sto3g,current_m3,cisd_orthogonal_component__de0.001__phase2,cisd_orthogonal_component,0.001,2,3.141592653589793,-0.00013589400720867263,3.182658184249734e-05,0.15734471727668095,0.7301495595107509,0.6925655636201312,0.05426778035882007,496560615.6970242,517582758.92822504,0.040616003660423394,0.9999999999249747,29.20924143389023,1.2093504108007292e-10
CO_active_eq_sto3g,current_m3,cisd_orthogonal_component__de0.001__phase3,cisd_orthogonal_component,0.001,3,4.71238898038469,-0.0001445267779847723,1.413595539927768e-06,0.06709061246527852,0.6863700233139363,0.6925655636201312,0.008945781643849071,520471509.0254507,517582758.92822504,0.0055812332373812445,0.9999999999243403,29.20924143389023,2.333286997825144e-10
CO_active_eq_sto3g,current_m3,cisd_orthogonal_component__de0.005__phase0,cisd_orthogonal_component,0.005,0,0.0,-0.00016578946051229457,-4.4094339008657153e-05,0.4005636688512906,0.6391333071672561,0.6925655636201312,0.07715118865220161,553473484.9715096,517582758.92822504,0.06934297061518158,0.9999999999217201,29.20924143389023,3.234313323024046e-10
CO_active_eq_sto3g,current_m3,cisd_orthogonal_component__de0.005__phase1,cisd_orthogonal_component,0.005,1,1.5707963267948966,-0.00014650195201389705,2.3855051109063946e-05,0.08699734740620678,0.7037243820721732,0.6925655636201312,0.016112291800524092,512073035.8901692,517582758.92822504,0.010645105430994284,0.9999999999231226,29.20924143389023,5.745284771813299e-10
CO_active_eq_sto3g,current_m3,cisd_orthogonal_component__de0.005__phase2,cisd_orthogonal_component,0.005,2,3.141592653589793,-0.00012152470840558724,5.3946773586153734e-05,0.3368592829979117,0.8188724350558197,0.6925655636201312,0.18237532743537788,459507182.5940929,517582758.92822504,0.11220539195391876,0.9999999999261459,29.20924143389023,2.717680264771874e-10
CO_active_eq_sto3g,current_m3,cisd_orthogonal_component__de0.005__phase3,cisd_orthogonal_component,0.005,3,4.71238898038469,-0.00014081222076413655,-1.4002581175019721e-05,0.17523250181526354,0.6791133683696637,0.6925655636201312,0.01942371373498719,523552197.268481,517582758.92822504,0.011533302138226231,0.9999999999247228,29.20924143389023,5.22865384574899e-10
CO_active_eq_sto3g,current_m3,cisd_orthogonal_component__de0.01__phase0,cisd_orthogonal_component,0.01,0,0.0,-0.00017224586130658453,-7.052703028234267e-05,0.5856900601999397,0.6236615711539956,0.6925655636201312,0.0994909306578361,565175608.3215637,517582758.92822504,0.09195215368435128,0.9999999999207391,29.20924143389023,4.6323346355981764e-10
CO_active_eq_sto3g,current_m3,cisd_orthogonal_component__de0.01__phase1,cisd_orthogonal_component,0.01,1,1.5707963267948966,-0.0001449974081111001,2.5468395836486806e-05,0.09819334563339306,0.7075923160754883,0.6925655636201312,0.021697227301932687,509757809.11167943,517582758.92822504,0.015118258252552641,0.9999999999227227,29.20924143389023,8.179732503932979e-10
CO_active_eq_sto3g,current_m3,cisd_orthogonal_component__de0.01__phase2,cisd_orthogonal_component,0.01,2,3.141592653589793,-0.00010971079557847374,6.79805359604476e-05,0.460651566250327,1.23226216034818,0.6925655636201312,0.7792714871744182,255821208.01123354,517582758.92822504,0.5057385440330922,0.9999999999269971,29.20924143389023,3.776369472740108e-10
CO_active_eq_sto3g,current_m3,cisd_orthogonal_component__de0.01__phase3,cisd_orthogonal_component,0.01,3,4.71238898038469,-0.0001369592461342465,-2.8014917187914258e-05,0.2743442517212202,0.6736708771614592,0.6925655636201312,0.027282162803340948,525740394.5855629,517582758.92822504,0.01576102665055945,0.9999999999249815,29.20924143389023,7.323768198045143e-10
CO_active_eq_sto3g,current_m3,cisd_orthogonal_component__de0.05__phase0,cisd_orthogonal_component,0.05,0,0.0,-0.00018888267302564774,-0.00020443644816911202,1.5009240976220815,0.5784443957701082,0.6925655636201312,0.16478030939554178,602804821.3466692,517582758.92822504,0.16465398228278727,0.9999999999163954,29.20924143389023,1.1108086029378058e-09
CO_active_eq_sto3g,current_m3,cisd_orthogonal_component__de0.05__phase1,cisd_orthogonal_component,0.05,1,1.5707963267948966,-0.0001284604014850272,8.429323548003138e-06,0.12124850222594329,0.714301298948495,0.6925655636201312,0.03138437206543787,501671696.638564,517582758.92822504,0.030741097950419682,0.9999999999207717,29.20924143389023,1.8974298010317276e-09
CO_active_eq_sto3g,current_m3,cisd_orthogonal_component__de0.05__phase2,cisd_orthogonal_component,0.05,2,3.141592653589793,-5.0213858581180356e-05,0.00010269821834647607,0.9050109789345055,0.8641580694486155,0.6925655636201312,0.24776355458903798,364324850.005289,517582758.92822504,0.2961031956325052,0.999999999930332,29.20924143389023,7.537841928652119e-10
CO_active_eq_sto3g,current_m3,cisd_orthogonal_component__de0.05__phase3,cisd_orthogonal_component,0.05,3,4.71238898038469,-0.00011063613236490227,-0.00011016753326146873,0.8628252287789969,0.6521405188598203,0.6925655636201312,0.05836998962091611,533377367.39951,517582758.92822504,0.03051610239875724,0.9999999999257828,29.20924143389023,1.5404125938819423e-09
CO_active_eq_sto3g,current_m3,rhf_orthogonal_component__de0.001__phase0,rhf_orthogonal_component,0.001,0,0.0,-0.0001947894153918548,8.223333729294251e-05,0.5888816028704172,0.6909567769107878,0.6925655636201312,0.002322937774922096,531710826.34006894,517582758.92822504,0.02729624812290754,0.9999999999228857,29.20924143389023,1.1193006723501909e-10
CO_active_eq_sto3g,current_m3,rhf_orthogonal_component__de0.001__phase1,rhf_orthogonal_component,0.001,1,1.5707963267948966,-0.00013459788831090265,0.00011860371443243396,0.7381044534597861,1.0652906376210016,0.6925655636201312,0.5381802006622844,268157153.45748755,517582758.92822504,0.481904779802231,0.9999999999246293,29.20924143389023,1.7486259807465089e-09
CO_active_eq_sto3g,current_m3,rhf_orthogonal_component__de0.001__phase2,rhf_orthogonal_component,0.001,2,3.141592653589793,-9.867574282704061e-05,-5.8842306244250834e-05,0.5768832677677928,0.6929420881691265,0.6925655636201312,0.0005436662877478238,504982091.4787014,517582758.92822504,0.024345222541060307,0.999999999925089,29.20924143389023,1.2765352185490582e-10
CO_active_eq_sto3g,current_m3,rhf_orthogonal_component__de0.001__phase3,rhf_orthogonal_component,0.001,3,4.71238898038469,-0.00015886726876946584,-9.521269019870346e-05,0.7314811267884452,0.6236273416495415,0.6925655636201312,0.09954035486581314,562686117.2963592,517582758.92822504,0.08714231220052815,0.9999999999233247,29.20924143389023,1.764342255716823e-09
